GDLIN,OBRAT,BLACK,HISPAN,LOANPRC,fit,se.fit
0,0,1,0,75.44244799788136,0.31589384048229174,0.09035302096170249
0,1,1,0,75.44244799788136,0.3105873878954823,0.08807445050437154
0,2,1,0,75.44244799788136,0.3053200567754275,0.08582158165584029
0,3,1,0,75.44244799788136,0.30009273086672617,0.0835961819911232
0,4,1,0,75.44244799788136,0.29490626933272845,0.08140000982373129
0,5,1,0,75.44244799788136,0.2897615063693527,0.07923481368163819
0,6,1,0,75.44244799788136,0.2846592508442206,0.07710233168584085
0,7,1,0,75.44244799788136,0.27960028596131487,0.07500429078825623
0,8,1,0,75.44244799788136,0.2745853689513241,0.07294240581762003
0,9,1,0,75.44244799788136,0.26961523078780664,0.0709183782731008
0,10,1,0,75.44244799788136,0.2646905759292671,0.0689338947955924
0,11,1,0,75.44244799788136,0.2598120820872063,0.06699062523625332
0,12,1,0,75.44244799788136,0.2549804000201672,0.0650902202310932
0,13,1,0,75.44244799788136,0.2501961533537666,0.06323430817967485
0,14,1,0,75.44244799788136,0.24545993842666708,0.061424491515897225
0,15,1,0,75.44244799788136,0.24077232416240876,0.059662342150159316
0,16,1,0,75.44244799788136,0.23613385196698713,0.057949395956042496
0,17,1,0,75.44244799788136,0.23154503565203036,0.056287146172332075
0,18,1,0,75.44244799788136,0.22700636138339536,0.05467703559435911
0,19,1,0,75.44244799788136,0.22251828765497167,0.05312044743917466
0,20,1,0,75.44244799788136,0.21808124528744907,0.051618694789062426
0,21,1,0,75.44244799788136,0.2136956374517748,0.050173008549499985
0,22,1,0,75.44244799788136,0.20936183971699626,0.048784523902902166
0,23,1,0,75.44244799788136,0.2050802001221566,0.047454265299877375
0,24,1,0,75.44244799788136,0.20085103927188078,0.04618313010602923
0,25,1,0,75.44244799788136,0.1966746504552631,0.04497187111398303
0,26,1,0,75.44244799788136,0.19255129978764207,0.043821078234994607
0,27,1,0,75.44244799788136,0.18848122637481954,0.04273115979770957
0,28,1,0,75.44244799788136,0.18446464249926084,0.04170232399644296
0,29,1,0,75.44244799788136,0.18050173382778537,0.04073456113838562
0,30,1,0,75.44244799788136,0.17659265964023724,0.039827627427063556
0,31,1,0,75.44244799788136,0.17273755307860333,0.03898103107577221
0,32,1,0,75.44244799788136,0.1689365214160254,0.03819402155751998
0,33,1,0,75.44244799788136,0.16518964634513422,0.03746558275734923
0,34,1,0,75.44244799788136,0.1614969842851179,0.036794430692955814
0,35,1,0,75.44244799788136,0.15785856670691484,0.03617901631031008
0,36,1,0,75.44244799788136,0.154274400475911,0.03561753364938649
0,37,1,0,75.44244799788136,0.15074446821150617,0.035107933424986915
0,38,1,0,75.44244799788136,0.14726872866289586,0.03464794179868035
0,39,1,0,75.44244799788136,0.1438471171004117,0.03423508385334428
0,40,1,0,75.44244799788136,0.140479545721744,0.033866711045460324
0,41,1,0,75.44244799788136,0.13716590407236795,0.033540031723198034
0,42,1,0,75.44244799788136,0.13390605947948056,0.03325214367575504
0,43,1,0,75.44244799788136,0.1306998574987524,0.03300006762917483
0,44,1,0,75.44244799788136,0.1275471223731906,0.03278078062550471
0,45,1,0,75.44244799788136,0.12444765750340472,0.03259124830779158
0,46,1,0,75.44244799788136,0.12140124592856437,0.03242845526947183
0,47,1,0,75.44244799788136,0.1184076508173345,0.032289432796362684
0,48,1,0,75.44244799788136,0.11546661596807238,0.032171283515128206
0,49,1,0,75.44244799788136,0.11257786631757218,0.03207120264762306
0,50,1,0,75.44244799788136,0.1097411084576419,0.03198649574274036
0,51,1,0,75.44244799788136,0.10695603115880052,0.03191459290692732
0,52,1,0,75.44244799788136,0.10422230590038685,0.03185305967593575
0,53,1,0,75.44244799788136,0.10153958740637437,0.03179960476173977
0,54,1,0,75.44244799788136,0.09890751418619351,0.03175208497081136
0,55,1,0,75.44244799788136,0.09632570907986662,0.03170850762602447
0,56,1,0,75.44244799788136,0.09379377980677076,0.03166703083846737
0,57,1,0,75.44244799788136,0.09131131951734936,0.03162596197197175
0,58,1,0,75.44244799788136,0.08887790734710428,0.03158375462675442
0,59,1,0,75.44244799788136,0.08649310897220829,0.03153900444334744
0,60,1,0,75.44244799788136,0.0841564771660905,0.03149044399748814
0,61,1,0,75.44244799788136,0.08186755235635705,0.03143693702368981
0,62,1,0,75.44244799788136,0.0796258631814226,0.031377472171970885
0,63,1,0,75.44244799788136,0.07743092704624131,0.03131115647022872
0,64,1,0,75.44244799788136,0.07528225067653872,0.031237208635021024
0,65,1,0,75.44244799788136,0.07317933067096143,0.03115495234666091
0,66,1,0,75.44244799788136,0.0711216540505753,0.03106380958081529
0,67,1,0,75.44244799788136,0.06910869880515978,0.030963294068263363
0,68,1,0,75.44244799788136,0.06713993443576063,0.030853004937000175
0,69,1,0,75.44244799788136,0.06521482249298012,0.030732620576240165
0,70,1,0,75.44244799788136,0.06333281711050232,0.030601892749808454
0,71,1,0,75.44244799788136,0.061493365533365624,0.030460640976600978
0,72,1,0,75.44244799788136,0.059695908640515286,0.03030874718794547
0,73,1,0,75.44244799788136,0.05793988146118534,0.03014615066551492
0,74,1,0,75.44244799788136,0.05622471368467718,0.029972843258665408
0,75,1,0,75.44244799788136,0.054549830163122426,0.029788864876454654
0,76,1,0,75.44244799788136,0.05291465140683507,0.029594299246934033
0,77,1,0,75.44244799788136,0.05131859407187746,0.02938926993441497
0,78,1,0,75.44244799788136,0.049761071439483794,0.029173936604137293
0,79,1,0,75.44244799788136,0.048241493887004605,0.028948491522981377
0,80,1,0,75.44244799788136,0.04675926935005357,0.028713156284460476
