GDLIN,OBRAT,BLACK,HISPAN,MARRIED,LOANPRC,fit,se.fit,residual.scale,UL,LL,PredictedProb
0,32.35767478813559,1,0,0,15.948737373737375,-0.9598251056660992,0.5880150884410614,1,0.5480226295466597,0.10790372355466563,0.2769132130014243
0,32.35767478813559,1,0,0,16.937575757575758,-0.9760786546316391,0.5817993560080117,1,0.540969956817406,0.1075124995843804,0.27367055684691194
0,32.35767478813559,1,0,0,17.926414141414142,-0.9923322035971791,0.5756079125639189,1,0.5339126796476767,0.10711797039886745,0.27045166996761283
0,32.35767478813559,1,0,0,18.915252525252527,-1.008585752562719,0.5694415503797681,1,0.5268540560406156,0.10672002937026061,0.26725671245473837
0,32.35767478813559,1,0,0,19.90409090909091,-1.024839301528259,0.5633010931371453,1,0.5197973548041267,0.10631856629037131,0.264085835754118
0,32.35767478813559,1,0,0,20.892929292929292,-1.0410928504937988,0.5571873972892414,1,0.5127458501064184,0.10591346725685453,0.2609391827242101
0,32.35767478813559,1,0,0,21.881767676767677,-1.0573463994593388,0.5511013534770912,1,0.5057028160294844,0.105504614558233,0.25781688769924815
0,32.35767478813559,1,0,0,22.87060606060606,-1.0735999484248788,0.5450438880021239,1,0.49867152114093294,0.1050918865581745,0.25471907655735143
0,32.35767478813559,1,0,0,23.859444444444446,-1.0898534973904188,0.5390159643559074,1,0.49165522310437465,0.10467515757948684,0.2516458667934245
0,32.35767478813559,1,0,0,24.84828282828283,-1.1061070463559588,0.5330185848077464,1,0.48465716334825504,0.10425429778837098,0.24859736759667048
0,32.35767478813559,1,0,0,25.837121212121215,-1.1223605953214988,0.5270527920505154,1,0.47768056181254054,0.10382917307955869,0.24557367993254028
0,32.35767478813559,1,0,0,26.825959595959596,-1.1386141442870388,0.521119670904776,1,0.47072861179206166,0.1033996449630561,0.24257489662893714
0,32.35767478813559,1,0,0,27.81479797979798,-1.1548676932525788,0.5152203500808437,1,0.463804474894582,0.10296557045332123,0.23960110246649713
0,32.35767478813559,1,0,0,28.803636363636365,-1.1711212422181188,0.5093560039980085,1,0.4569112761307909,0.10252680196182071,0.23665237427276395
0,32.35767478813559,1,0,0,29.79247474747475,-1.1873747911836587,0.5035278546595793,1,0.45005209915243843,0.10208318719404218,0.2337287810200764
0,32.35767478813559,1,0,0,30.781313131313134,-1.2036283401491987,0.49773717358180564,1,0.4432299816537307,0.10163456905218257,0.23083038392698646
0,32.35767478813559,1,0,0,31.770151515151515,-1.2198818891147385,0.4919852837740146,1,0.43644791094990293,0.1011807855448903,0.22795723656302716
0,32.35767478813559,1,0,0,32.758989898989896,-1.2361354380802783,0.48627356176647935,1,0.4297088197455895,0.10072166970561422,0.2251093849566484
0,32.35767478813559,1,0,0,33.74782828282828,-1.2523889870458182,0.48060343968159985,1,0.42301558210422274,0.10025704952130154,0.22228686770614117
0,32.35767478813559,1,0,0,34.736666666666665,-1.2686425360113582,0.4749764073429115,1,0.4163710096282383,0.0997867478733939,0.21948971609337034
0,32.35767478813559,1,0,0,35.72550505050505,-1.2848960849768982,0.46939401441522527,1,0.4097778478583277,0.09931058249329533,0.2167179542001392
0,32.35767478813559,1,0,0,36.714343434343434,-1.3011496339424382,0.463857872567847,1,0.4032387728984058,0.09882836593472832,0.2139715990270077
0,32.35767478813559,1,0,0,37.70318181818182,-1.3174031829079782,0.4583696576512938,1,0.3967563882713308,0.09833990556565379,0.2112506606143921
0,32.35767478813559,1,0,0,38.6920202020202,-1.3336567318735182,0.4529311118762175,1,0.39033322200875564,0.09784500358270971,0.2085551421657722
0,32.35767478813559,1,0,0,39.68085858585858,-1.3499102808390582,0.4475440459813492,1,0.38397172397681384,0.09734345705141796,0.2058850401728364
0,32.35767478813559,1,0,0,40.669696969696965,-1.3661638298045982,0.44221034137517906,1,0.3776742634376521,0.096835057975719,0.203240344542397
0,32.35767478813559,1,0,0,41.65853535353535,-1.382417378770138,0.4369319522337726,1,0.37144312684514147,0.09631959340072066,0.20062103872491077
0,32.35767478813559,1,0,0,42.647373737373734,-1.398670927735678,0.43171090753459795,1,0.36528051587142985,0.09579684555288227,0.19802709984444225
0,32.35767478813559,1,0,0,43.63621212121212,-1.414924476701218,0.4265493130034834,1,0.35918854565935904,0.09526659202219881,0.1954584988299115
0,32.35767478813559,1,0,0,44.6250505050505,-1.431178025666758,0.4214493529488545,1,0.3531692432941764,0.09472860599129779,0.1929152005474693
0,32.35767478813559,1,0,0,45.61388888888889,-1.4474315746322979,0.41641329195420695,1,0.34722454648642903,0.09418265651670198,0.19039716393384726
0,32.35767478813559,1,0,0,46.60272727272727,-1.4636851235978376,0.4114434763963795,1,0.34135630245646026,0.09362850886784607,0.18790434213053447
0,32.35767478813559,1,0,0,47.591565656565656,-1.4799386725633776,0.4065423357536133,1,0.3355662670095462,0.09306592492974326,0.18543668261863341
0,32.35767478813559,1,0,0,48.58040404040404,-1.4961922215289176,0.4017123836636558,1,0.3298561037894301,0.09249466367548019,0.18299412735425483
0,32.35767478813559,1,0,0,49.569242424242425,-1.5124457704944576,0.39695621868832814,1,0.3242273836968545,0.09191448171494979,0.18057661290431135
0,32.35767478813559,1,0,0,50.5580808080808,-1.5286993194599976,0.3922765247370818,1,0.31868158445867195,0.09132513392640663,0.17818407058257707
0,32.35767478813559,1,0,0,51.54691919191919,-1.5449528684255376,0.3876760710981992,1,0.3132200903322567,0.09072637417752075,0.17581642658588104
0,32.35767478813559,1,0,0,52.53575757575757,-1.5612064173910776,0.3831577120225256,1,0.3078441919292673,0.09011795614260161,0.17347360213030935
0,32.35767478813559,1,0,0,53.524595959595956,-1.5774599663566176,0.3787243858010787,1,0.30255508614233934,0.0894996342225324,0.171155513587292
0,32.35767478813559,1,0,0,54.51343434343434,-1.5937135153221575,0.3743791132746844,1,0.2973538761580536,0.08887116457367894,0.1688620726194569
0,32.35767478813559,1,0,0,55.502272727272725,-1.6099670642876975,0.37012499571109847,1,0.2922415715395473,0.08823230625158426,0.16659318631613618
0,32.35767478813559,1,0,0,56.49111111111111,-1.6262206132532373,0.36596521198306453,1,0.2872190883624459,0.08758282247460404,0.16434875732841453
0,32.35767478813559,1,0,0,57.479949494949494,-1.6424741622187773,0.3619030149796284,1,0.28228724938841293,0.08692248201174843,0.1621286840036134
0,32.35767478813559,1,0,0,58.46878787878788,-1.6587277111843173,0.35794172718299816,1,0.2774467842615777,0.08625106069784552,0.15993286051910938
0,32.35767478813559,1,0,0,59.45762626262626,-1.6749812601498573,0.3540847353445467,1,0.27269832971442753,0.08556834307770213,0.15776117701538825
0,32.35767478813559,1,0,0,60.44646464646464,-1.691234809115397,0.3503354841964406,1,0.26804242977145354,0.08487412417918516,0.15561351972824156
0,32.35767478813559,1,0,0,61.435303030303025,-1.707488358080937,0.3466974691401112,1,0.2634795359409526,0.08416821141306415,0.15348977112001586
0,32.35767478813559,1,0,0,62.42414141414141,-1.723741907046477,0.34317422785959495,1,0.25901000738789665,0.08345042659502906,0.15138981000982937
0,32.35767478813559,1,0,0,63.412979797979794,-1.739995456012017,0.33976933081690447,1,0.2546341110836953,0.08272060808252861,0.14931351170267423
0,32.35767478813559,1,0,0,64.40181818181819,-1.756249004977557,0.3364863705982338,1,0.2503520219319801,0.08197861301597294,0.14726074811732728
0,32.35767478813559,1,0,0,65.39065656565657,-1.772502553943097,0.33332895009411323,1,0.246163822873193,0.08122431965043722,0.14523138791299614
0,32.35767478813559,1,0,0,66.37949494949495,-1.788756102908637,0.33030066951367626,1,0.24206950497472413,0.08045762976033517,0.14322529661463065
0,32.35767478813559,1,0,0,67.36833333333334,-1.805009651874177,0.3274051122529835,1,0.23806896751753953,0.07967847109566756,0.14124233673683484
0,32.35767478813559,1,0,0,68.35717171717172,-1.821263200839717,0.32464582965974126,1,0.2341620180945809,0.0788867998644772,0.13928236790631693
0,32.35767478813559,1,0,0,69.34601010101011,-1.837516749805257,0.32202632476150417,1,0.2303483727405933,0.07808260321216816,0.13734524698282038
0,32.35767478813559,1,0,0,70.3348484848485,-1.853770298770797,0.31955003505117746,1,0.2266276561173018,0.07726590166450216,0.1354308281784811
0,32.35767478813559,1,0,0,71.32368686868688,-1.870023847736337,0.3172203144517747,1,0.22299940178186767,0.0764367514975232,0.13353896317556047
0,32.35767478813559,1,0,0,72.31252525252526,-1.8862773967018769,0.315040414611243,1,0.21946305257013018,0.07559524699454549,0.13166950124250762
0,32.35767478813559,1,0,0,73.30136363636365,-1.9025309456674169,0.3130134657068797,1,0.2160179611291042,0.07474152254785064,0.12982228934830684
0,32.35767478813559,1,0,0,74.29020202020203,-1.9187844946329569,0.3111424569664305,1,0.21266339063536946,0.0738757545610569,0.12799717227507057
0,32.35767478813559,1,0,0,75.27904040404042,-1.9350380435984968,0.30943021713828983,1,0.20939851573717932,0.07299816310741972,0.12619399272884121
0,32.35767478813559,1,0,0,76.26787878787879,-1.9512915925640364,0.3078793951651496,1,0.20622242375817185,0.0721090132997571,0.12441259144856816
0,32.35767478813559,1,0,0,77.25671717171717,-1.9675451415295764,0.3064924413327913,1,0.20313411619935448,0.07120861632939365,0.12265280731322982
0,32.35767478813559,1,0,0,78.24555555555555,-1.9837986904951164,0.30527158917737124,1,0.20013251057346373,0.07029733013457211,0.12091447744707372
0,32.35767478813559,1,0,0,79.23439393939394,-2.0000522394606564,0.30421883843951536,1,0.1972164426018318,0.06937555966322576,0.11919743732295007
0,32.35767478813559,1,0,0,80.22323232323232,-2.0163057884261963,0.30333593935101916,1,0.19438466879854607,0.06844375670082203,0.11750152086371787
0,32.35767478813559,1,0,0,81.21207070707071,-2.0325593373917363,0.3026243785294064,1,0.1916358694600499,0.06750241924108047,0.11582656054170483
0,32.35767478813559,1,0,0,82.2009090909091,-2.0488128863572763,0.3020853667368228,1,0.18896865207055702,0.06655209038558879,0.11417238747620581
0,32.35767478813559,1,0,0,83.18974747474748,-2.0650664353228163,0.30171982873288095,1,0.1863815551249621,0.06559335676745988,0.11253883152900584
0,32.35767478813559,1,0,0,84.17858585858586,-2.0813199842883563,0.3015283954166578,1,0.18387305236160248,0.0646268465039138,0.11092572139791838
0,32.35767478813559,1,0,0,85.16742424242425,-2.0975735332538963,0.3015113984119948,1,0.1814415573875875,0.06365322669270339,0.10933288470832948
0,32.35767478813559,1,0,0,86.15626262626263,-2.1138270822194363,0.30166886720382013,1,0.1790854286698205,0.06267320047727169,0.107760148102743
0,32.35767478813559,1,0,0,87.14510101010102,-2.1300806311849763,0.30200052888295154,1,0.17680297485566304,0.06168750371506546,0.10620733732832295
0,32.35767478813559,1,0,0,88.1339393939394,-2.1463341801505162,0.3025058105045188,1,0.1745924603787888,0.06069690129217134,0.10467427732243184
0,32.35767478813559,1,0,0,89.12277777777778,-2.162587729116056,0.3031838440126325,1,0.1724521112984776,0.05970218313505903,0.10316079229616593
0,32.35767478813559,1,0,0,90.11161616161617,-2.1788412780815958,0.3040334736331244,1,0.17038012131468894,0.05870415997642873,0.10166670581588953
0,32.35767478813559,1,0,0,91.10045454545455,-2.1950948270471358,0.30505326558887746,1,0.16837465789694397,0.05770365893675402,0.10019184088277451
0,32.35767478813559,1,0,0,92.08929292929294,-2.2113483760126758,0.3062415199500546,1,0.1664338684624729,0.05670151898594178,0.09873602001034963
0,32.35767478813559,1,0,0,93.07813131313132,-2.2276019249782157,0.30759628439574527,1,0.16455588653831377,0.055698586350549424,0.09729906530006961
0,32.35767478813559,1,0,0,94.066969696969707,-2.2438554739437557,0.3091153696351635,1,0.16273883784304521,0.054695709931223795,0.09588079851491302
0,32.35767478813559,1,0,0,95.05580808080809,-2.2601090229092957,0.310796366216155,1,0.1609808462265037,0.05369373679256546,0.09448104115102057
0,32.35767478813559,1,0,0,96.04464646464648,-2.2763625718748357,0.3126366624366309,1,0.15928003940999827,0.052693507783645614,0.09309961450738712
0,32.35767478813559,1,0,0,97.03348484848486,-2.2926161208403757,0.31463346307049495,1,0.15763455447497407,0.05169585334213666,0.09173633975362151
0,32.35767478813559,1,0,0,98.02232323232323,-2.3088696698059157,0.31678380862319355,1,0.15604254305451903,0.05070158952872472,0.09039103799578994
0,32.35767478813559,1,0,0,99.01116161616162,-2.3251232187714552,0.31908459484244417,1,0.1545021761892808,0.04971151433143941,0.08906353034036014
0,32.35767478813559,1,0,0,100,-2.341376767736995,0.32153259222602054,1,0.15301164881696533,0.04872640427205006,0.08775363795626404
0,32.35767478813559,1,0,1,2.105,-0.2933120400927543,0.6651316681077017,1,0.7330878622887349,0.16840550994517506,0.42719321886026035
0,32.35767478813559,1,0,1,3.093838383838384,-0.3095655890582943,0.6585612936561795,1,0.7273491424308229,0.16793330062792827,0.423220777191127
0,32.35767478813559,1,0,1,4.082676767676768,-0.32581913802383417,0.6520054072032948,1,0.7215396113889824,0.16745818979183225,0.41925823764365466
0,32.35767478813559,1,0,1,5.071515151515152,-0.34207268698937415,0.6454644502065432,1,0.7156606403401163,0.16698008308617707,0.4153060846366406
0,32.35767478813559,1,0,1,6.060353535353535,-0.35832623595491414,0.6389388811744069,1,0.7097136998410812,0.16649888280236577,0.41136479731646214
0,32.35767478813559,1,0,1,7.0491919191919195,-0.37457978492045413,0.6324291764381509,1,0.7037003599871307,0.16601448773824468,0.40743484933636626
0,32.35767478813559,1,0,1,8.038030303030304,-0.390833333885994,0.6259358309618802,1,0.697622290332853,0.16552679305686388,0.4035167086415636
0,32.35767478813559,1,0,1,9.026868686868687,-0.407086882851534,0.6194593591927628,1,0.6914812595687,0.16503569013949287,0.39961083726031804
0,32.35767478813559,1,0,1,10.015707070707071,-0.423340431817074,0.6130002959533905,1,0.6852791349471339,0.1645410664327219,0.39571769110121335
0,32.35767478813559,1,0,1,11.004545454545456,-0.43959398078261386,0.6065591973783326,1,0.6790178814534369,0.16404280528948412,0.39183771975676546
0,32.35767478813559,1,0,1,11.993383838383838,-0.45584752974815385,0.6001366418970074,1,0.6726995607172973,0.16354078580384504,0.38797136631353873
0,32.35767478813559,1,0,1,12.982222222222223,-0.47210107871369383,0.5937332312650639,1,0.6663263296624359,0.1630348826394164,0.3841190671689158
0,32.35767478813559,1,0,1,13.971060606060608,-0.4883546276792338,0.5873495916465405,1,0.6599004388927243,0.16252496585126613,0.38028125185465456
0,32.35767478813559,1,0,1,14.95989898989899,-0.5046081766447736,0.5809863747491235,1,0.6534242308145061,0.1620109007012166,0.37645834286735874
0,32.35767478813559,1,0,1,15.948737373737375,-0.5208617256103136,0.5746442590148856,1,0.6469001374961028,0.1614925474664433,0.3726507555059747
0,32.35767478813559,1,0,1,16.937575757575758,-0.5371152745758536,0.5683239508689316,1,0.640330678266819,0.1609697612413176,0.3688588977164154
0,32.35767478813559,1,0,1,17.926414141414142,-0.5533688235413936,0.5620261860284127,1,0.6337184570590882,0.16044239173246724,0.3650831699434029
0,32.35767478813559,1,0,1,18.915252525252527,-0.5696223725069336,0.5557517308743922,1,0.6270661594987537,0.15991028304706992,0.3613239649896059
0,32.35767478813559,1,0,1,19.90409090909091,-0.5858759214724736,0.5495013838890571,1,0.6203765497498261,0.15937327347444163,0.35758166788214035
0,32.35767478813559,1,0,1,20.892929292929292,-0.6021294704380133,0.5432759771607449,1,0.6136524671213914,0.1588311952610369,0.35385665574648795
0,32.35767478813559,1,0,1,21.881767676767677,-0.6183830194035533,0.5370763779592268,1,0.606896822445647,0.15828387437904223,0.3501492976878755
0,32.35767478813559,1,0,1,22.87060606060606,-0.6346365683690933,0.530903490383619,1,0.6001125942373233,0.1577311302888196,0.34645995468014884
0,32.35767478813559,1,0,1,23.859444444444446,-0.6508901173346333,0.5247582570851873,1,0.5933028246459523,0.1571727756955436,0.34278897946216064
0,32.35767478813559,1,0,1,24.84828282828283,-0.6671436663001733,0.5186416610671811,1,0.5864706152136139,0.15660861630047668,0.33913671644168353
0,32.35767478813559,1,0,1,25.837121212121215,-0.6833972152657133,0.5125547275636358,1,0.5796191224518552,0.1560384505474421,0.3355035016068465
0,32.35767478813559,1,0,1,26.825959595959596,-0.6996507642312533,0.5064985259988505,1,0.5727515532524792,0.15546206936518675,0.3318896624450837
0,32.35767478813559,1,0,1,27.81479797979798,-0.7159043131967933,0.5004741720289375,1,0.5658711601477749,0.15487925590647808,0.3282955178695728
0,32.35767478813559,1,0,1,28.803636363636365,-0.7321578621623333,0.49448282966647056,1,0.5589812364365456,0.15428978528495077,0.3247213781531307
0,32.35767478813559,1,0,1,29.79247474747475,-0.7484114111278732,0.4885257134887948,1,0.5520851111929332,0.15369342431091504,0.3211675448695244
0,32.35767478813559,1,0,1,30.781313131313134,-0.7646649600934132,0.4826040909300079,1,0.5451861441755589,0.15308993122756082,0.31763431084214383
0,32.35767478813559,1,0,1,31.770151515151515,-0.780918509058953,0.4767192846559594,1,0.538287720654865,0.15247905544924095,0.3141219600999761
0,32.35767478813559,1,0,1,32.758989898989896,-0.7971720580244928,0.4708726750208246,1,0.5313932461767645,0.15186053730379853,0.3106307678408092
0,32.35767478813559,1,0,1,33.74782828282828,-0.8134256069900327,0.4650657026028811,1,0.524506141280759,0.15123410778122004,0.30716100040158634
0,32.35767478813559,1,0,1,34.736666666666665,-0.8296791559555727,0.4592998708160311,1,0.5176298361905766,0.15059948829124778,0.30371291523582244
0,32.35767478813559,1,0,1,35.72550505050505,-0.8459327049211127,0.4535767485923427,1,0.510767765495094,0.1499563904329775,0.3002867608979854
0,32.35767478813559,1,0,1,36.714343434343434,-0.8621862538866527,0.44789797312942453,1,0.5039233628368532,0.14930451577990564,0.2968827770347398
0,32.35767478813559,1,0,1,37.70318181818182,-0.8784398028521927,0.4422652526947591,1,0.49710005562483556,0.1486435556843698,0.2935011943829395
0,32.35767478813559,1,0,1,38.6920202020202,-0.8946933518177327,0.436680369477194,1,0.49030125978734357,0.14797319110585835,0.29014223477425116
0,32.35767478813559,1,0,1,39.68085858585858,-0.9109469007832727,0.43114518247358996,1,0.48353037457983616,0.1472930924682461,0.28680611114628385
0,32.35767478813559,1,0,1,40.669696969696965,-0.9272004497488127,0.42566163039613836,1,0.4767907774613927,0.14660291955164353,0.28349302756009104
0,32.35767478813559,1,0,1,41.65853535353535,-0.9434539987143524,0.4202317345830503,1,0.4700858190521272,0.14590232142523707,0.28020317922390947
0,32.35767478813559,1,0,1,42.647373737373734,-0.9597075476798924,0.4148576018921756,1,0.4634188181823676,0.14519093642823058,0.2769367525229891
0,32.35767478813559,1,0,1,43.63621212121212,-0.9759610966454324,0.409541427553601,1,0.45679305704274265,0.14446839220679067,0.2736939250553679
0,32.35767478813559,1,0,1,44.6250505050505,-0.9922146456109724,0.40428549795339314,1,0.45021177644250754,0.14373430581572952,0.27047486567343604
0,32.35767478813559,1,0,1,45.61388888888889,-1.0084681945765124,0.399092193316371,1,0.4436781711815008,0.14298828389453558,0.2672797345311335
0,32.35767478813559,1,0,1,46.60272727272727,-1.0247217435420521,0.3939639902511235,1,0.4371953855390744,0.14222992292826722,0.26410868313661773
0,32.35767478813559,1,0,1,47.591565656565656,-1.0409752925075921,0.38890346411541515,1,0.43076650888120116,0.14145880960474977,0.2609618544102366
0,32.35767478813559,1,0,1,48.58040404040404,-1.0572288414731321,0.3839132911546821,1,0.4243945713847744,0.14067452128044372,0.25783938274763896
0,32.35767478813559,1,0,1,49.569242424242425,-1.073482390438672,0.37899625036052326,1,0.41808253987588345,0.13987662656826003,0.25474139408784874
0,32.35767478813559,1,0,1,50.5580808080808,-1.089735939404212,0.37415522499000353,1,0.41183331377664617,0.13906468606146263,0.25166800598613154
0,32.35767478813559,1,0,1,51.54691919191919,-1.105989488369752,0.36939320368026657,1,0.4056497211530172,0.13823825320858282,0.2486193276914748
0,32.35767478813559,1,0,1,52.53575757575757,-1.122243037335292,0.36471328108651146,1,0.3995345148539449,0.1373968753549381,0.24559546022850506
0,32.35767478813559,1,0,1,53.524595959595956,-1.138496586300832,0.3601186579649457,1,0.3934903687303615,0.13654009496685182,0.24259649648366338
0,32.35767478813559,1,0,1,54.51343434343434,-1.154750135266372,0.35561264061605763,1,0.3875198739208329,0.13566745105495204,0.23962252129545614
0,32.35767478813559,1,0,1,55.502272727272725,-1.171003684231912,0.3511986395976559,1,0.3816255351893449,0.13477848081293206,0.23667361154860286
0,32.35767478813559,1,0,1,56.49111111111111,-1.1872572331974518,0.3468801676118571,1,0.37580976729972426,0.13387272148780163,0.23374983627189708
0,32.35767478813559,1,0,1,57.479949494949494,-1.2035107821629918,0.3426608364658602,1,0.3700748914106939,0.1329497124968801,0.23085125673959983
0,32.35767478813559,1,0,1,58.46878787878788,-1.2197643311285318,0.3385443530032703,1,0.3644231314756148,0.1320089978054885,0.22797792657618385
0,32.35767478813559,1,0,1,59.45762626262626,-1.2360178800940718,0.33453451390131606,1,0.358856610631678,0.13105012857740647,0.22512989186424706
0,32.35767478813559,1,0,1,60.44646464646464,-1.2522714290596115,0.33063519922997275,1,0.3533773475647659,0.13007266610758234,0.22230719125541615
0,32.35767478813559,1,0,1,61.435303030303025,-1.2685249780251515,0.3268503646722224,1,0.3479872528384944,0.12907618504324106,0.21950985608405907
0,32.35767478813559,1,0,1,62.42414141414141,-1.2847785269906915,0.3231840323109308,1,0.3426881251791554,0.128060276895344,0.21673791048363164
0,32.35767478813559,1,0,1,63.412979797979794,-1.3010320759562315,0.31964027989758703,1,0.33748164771246136,0.1270245538372691,0.21399137150547864
0,32.35767478813559,1,0,1,64.40181818181819,-1.3172856249217715,0.31622322853188667,1,0.3323693841531973,0.12596865278155192,0.21127024923991752
0,32.35767478813559,1,0,1,65.39065656565657,-1.3335391738873115,0.3129370286992558,1,0.32735277495510634,0.12489223971856428,0.20857454693943092
0,32.35767478813559,1,0,1,66.37949494949495,-1.3497927228528515,0.30978584463621794,1,0.32243313343554864,0.12379501429313464,0.20590426114379834
0,32.35767478813559,1,0,1,67.36833333333334,-1.3660462718183914,0.30677383702118094,1,0.3176116418975869,0.12267671458642634,0.20325938180699932
0,32.35767478813559,1,0,1,68.35717171717172,-1.3822998207839314,0.30390514402077534,1,0.31288934778102945,0.12153712206102214,0.20063989242572283
0,32.35767478813559,1,0,1,69.34601010101011,-1.3985533697494714,0.30118386075908077,1,0.30826715988338566,0.12037606661733145,0.1980457701693211
0,32.35767478813559,1,0,1,70.3348484848485,-1.4148069187150114,0.29861401731846,1,0.30374584470138943,0.11919343169941006,0.19547698601104815
0,32.35767478813559,1,0,1,71.32368686868688,-1.4310604676805514,0.29619955542549475,1,0.29932602295337146,0.11798915937841253,0.1929335048604275
0,32.35767478813559,1,0,1,72.31252525252526,-1.4473140166460914,0.29394430402258,1,0.29500816635189875,0.11676325533259087,0.19041528569659616
0,32.35767478813559,1,0,1,73.30136363636365,-1.4635675656116314,0.29185195397366137,1,0.2907925947042812,0.11551579363447459,0.1879222817024752
0,32.35767478813559,1,0,1,74.29020202020203,-1.4798211145771714,0.2899260321996568,1,0.28667947342526934,0.1142469212491211,0.18545444039962194
0,32.35767478813559,1,0,1,75.27904040404042,-1.4960746635427113,0.2881698755833019,1,0.2826688115510127,0.11295686214262013,0.18301170378362083
0,32.35767478813559,1,0,1,76.26787878787879,-1.512328212508251,0.28658660502232486,1,0.27876046034561525,0.11164592089787166,0.18059400845987517
0,32.35767478813559,1,0,1,77.25671717171717,-1.5285817614737909,0.2851791000417375,1,0.2749541125909637,0.11031448573548015,0.1782012857796646
0,32.35767478813559,1,0,1,78.24555555555555,-1.5448353104393309,0.28394997439844166,1,0.2712493026465589,0.10896303084176712,0.17583346197633892
0,32.35767478813559,1,0,1,79.23439393939394,-1.5610888594048709,0.28290155312228854,1,0.2676454073586092,0.10759211791363568,0.17349045830151985
0,32.35767478813559,1,0,1,80.22323232323232,-1.5773424083704108,0.2820358514355886,1,0.2641416478865907,0.10620239684138151,0.1711721911611896
0,32.35767478813559,1,0,1,81.21207070707071,-1.5935959573359508,0.28135455597672276,1,0.26073709250094035,0.104794605465428,0.16887857225154662
0,32.35767478813559,1,0,1,82.2009090909091,-1.6098495063014908,0.28085900872250347,1,0.2574306603878523,0.10336956836103361,0.16660950869451518
0,32.35767478813559,1,0,1,83.18974747474748,-1.6261030552670308,0.2805501939585548,1,0.25422112647680534,0.10192819462577075,0.16436490317279712
0,32.35767478813559,1,0,1,84.17858585858586,-1.6423566042325708,0.28042872858829065,1,0.2511071272841642,0.10047147466729044,0.16214465406436077
0,32.35767478813559,1,0,1,85.16742424242425,-1.6586101531981108,0.2804948560009161,1,0.248087167742816,0.09900047601271679,0.15994865557626417
0,32.35767478813559,1,0,1,86.15626262626263,-1.6748637021636508,0.2807484436398022,1,0.24515962896429788,0.09751633818499086,0.15777679787771523
0,32.35767478813559,1,0,1,87.14510101010102,-1.6911172511291908,0.2811889843276844,1,0.24232277685722778,0.09602026671460036,0.15562896723227482
0,32.35767478813559,1,0,1,88.1339393939394,-1.7073708000947307,0.2818156013178924,1,0.2395747715050715,0.0945135263763998,0.15350504612911314
0,32.35767478813559,1,0,1,89.12277777777778,-1.7236243490602703,0.28262705695485507,1,0.23691367718825684,0.09299743375973532,0.15140491341323417
0,32.35767478813559,1,0,1,90.11161616161617,-1.7398778980258103,0.2836217647459861,1,0.2343374729211434,0.09147334929508058,0.14932844441458595
0,32.35767478813559,1,0,1,91.10045454545455,-1.7561314469913503,0.28479780457398035,1,0.23184406336394528,0.08994266887129333,0.14727551107598091
0,32.35767478813559,1,0,1,92.08929292929294,-1.7723849959568903,0.28615294071625014,1,0.22943128996371712,0.08840681518406604,0.14524598207975076
0,32.35767478813559,1,0,1,93.07813131313132,-1.7886385449224302,0.28768464228878016,1,0.22709694217707174,0.0868672289580689,0.14323972297306806
