GDLIN,OBRAT,BLACK,HISPAN,MARRIED,LOANPRC,fit,se.fit
0,87,1,0,0,75.44244799788136,0.029219609496290874,0.02225289007815399
0,88,1,0,0,75.44244799788136,0.028268663111809145,0.021974201882862643
0,89,1,0,0,75.44244799788136,0.027343617877069026,0.02169109469646266
0,90,1,0,0,75.44244799788136,0.026443957020301518,0.02140384816380308
0,91,1,0,0,75.44244799788136,0.02556916745015,0.021112745763078433
0,92,1,0,0,75.44244799788136,0.024718739972628922,0.02081807365578637
0,93,1,0,0,75.44244799788136,0.02389216949886114,0.020520119623097355
0,94,1,0,0,75.44244799788136,0.023088955243635502,0.020219172083479404
0,95,1,0,0,75.44244799788136,0.022308600914835434,0.01991551918672825
0,0,1,0,1,75.44244799788136,0.33934836492586656,0.09367402996410784
0,1,1,0,1,75.44244799788136,0.3340619260597969,0.09144763525121878
0,2,1,0,1,75.44244799788136,0.32880820757223284,0.08924388217351173
0,3,1,0,1,75.44244799788136,0.32358810185811426,0.08706458412149003
0,4,1,0,1,75.44244799788136,0.31840248155041756,0.08491155439234371
0,5,1,0,1,75.44244799788136,0.31325219910145036,0.08278660563541064
0,6,1,0,1,75.44244799788136,0.3081380863837826,0.0806915491638757
0,7,1,0,1,75.44244799788136,0.30306095431110003,0.0786281940854474
0,8,1,0,1,75.44244799788136,0.2980215924792386,0.0765983461964161
0,9,1,0,1,75.44244799788136,0.2930207688276304,0.07460380657437554
0,10,1,0,1,75.44244799788136,0.2880592293213651,0.07264636979508704
0,11,1,0,1,75.44244799788136,0.28313769765404445,0.0707278216886989
0,12,1,0,1,75.44244799788136,0.27825687497157786,0.06884993654011766
0,13,1,0,1,75.44244799788136,0.2734174396170405,0.06701447362824045
0,14,1,0,1,75.44244799788136,0.26862004689669083,0.06522317298965098
0,15,1,0,1,75.44244799788136,0.2638653288672108,0.06347775028512304
0,16,1,0,1,75.44244799788136,0.2591538941442124,0.06177989064297411
0,17,1,0,1,75.44244799788136,0.25448632773202085,0.060131241353327584
0,18,1,0,1,75.44244799788136,0.2498631908747221,0.05853340329328574
0,19,1,0,1,75.44244799788136,0.24528502092843357,0.05698792097670003
0,20,1,0,1,75.44244799788136,0.2407523312547319,0.055496271145582546
0,21,1,0,1,75.44244799788136,0.23626561113514535,0.05405984985513863
0,22,1,0,1,75.44244799788136,0.23182532570659356,0.052679958052572785
0,23,1,0,1,75.44244799788136,0.22743191591762998,0.05135778571235029
0,24,1,0,1,75.44244799788136,0.22308579850532137,0.050094394667709735
0,25,1,0,1,75.44244799788136,0.2187873659925729,0.04889070036884255
0,26,1,0,1,75.44244799788136,0.2145369867056809,0.04774745289952125
0,27,1,0,1,75.44244799788136,0.2103350048118795,0.04666521769129537
0,28,1,0,1,75.44244799788136,0.20618174037661605,0.04564435648076315
0,29,1,0,1,75.44244799788136,0.20207748944027717,0.044685009151933956
0,30,1,0,1,75.44244799788136,0.19802252411405805,0.04378707718187512
0,31,1,0,1,75.44244799788136,0.19401709269465492,0.04295020945264558
0,32,1,0,1,75.44244799788136,0.19006141979743443,0.042173791195629654
0,33,1,0,1,75.44244799788136,0.18615570650771798,0.04145693678775188
0,34,1,0,1,75.44244799788136,0.1823001305498013,0.04079848701853314
0,35,1,0,1,75.44244799788136,0.17849484647330963,0.04019701129362438
0,36,1,0,1,75.44244799788136,0.17473998585647477,0.03965081504140235
0,37,1,0,1,75.44244799788136,0.17103565752590208,0.03915795235736094
0,38,1,0,1,75.44244799788136,0.16738194779238344,0.03871624367407643
0,39,1,0,1,75.44244799788136,0.1637789207022947,0.03832329800292107
0,40,1,0,1,75.44244799788136,0.16022661830410484,0.037976539078076195
0,41,1,0,1,75.44244799788136,0.15672506092951305,0.037673234561830485
0,42,1,0,1,75.44244799788136,0.15327424748871368,0.03741052735581945
0,43,1,0,1,75.44244799788136,0.1498741557792833,0.037185468012510985
0,44,1,0,1,75.44244799788136,0.14652474280817288,0.036995047254692576
0,45,1,0,1,75.44244799788136,0.14322594512627662,0.036836227681471885
0,46,1,0,1,75.44244799788136,0.13997767917504472,0.03670597385599804
0,47,1,0,1,75.44244799788136,0.13677984164459853,0.03660128011847732
0,48,1,0,1,75.44244799788136,0.13363230984279997,0.03651919563298523
0,49,1,0,1,75.44244799788136,0.13053494207472247,0.03645684634395045
0,50,1,0,1,75.44244799788136,0.1274875780319663,0.03641145367620465
0,51,1,0,1,75.44244799788136,0.12449003919125799,0.03638034995244244
0,52,1,0,1,75.44244799788136,0.12154212922176914,0.03636099061839081
0,53,1,0,1,75.44244799788136,0.11864363440059013,0.03635096345656781
0,54,1,0,1,75.44244799788136,0.11579432403579347,0.03634799503436185
0,55,1,0,1,75.44244799788136,0.11299395089651869,0.03634995467328821
0,56,1,0,1,75.44244799788136,0.11024225164951383,0.03635485624686563
0,57,1,0,1,75.44244799788136,0.10753894730157139,0.036360858118376
0,58,1,0,1,75.44244799788136,0.10488374364729385,0.03636626152070148
0,59,1,0,1,75.44244799788136,0.10227633172163263,0.036369507662128944
0,60,1,0,1,75.44244799788136,0.09971638825664547,0.036369173817679165
0,61,1,0,1,75.44244799788136,0.09720357614192121,0.036363968637822985
0,62,1,0,1,75.44244799788136,0.09473754488812784,0.036352726877493746
0,63,1,0,1,75.44244799788136,0.09231793109314518,0.03633440371965909
0,64,1,0,1,75.44244799788136,0.08994435891025039,0.03630806884047721
0,65,1,0,1,75.44244799788136,0.08761644051783099,0.03627290033793855
0,66,1,0,1,75.44244799788136,0.08533377659010856,0.036228178623284285
0,67,1,0,1,75.44244799788136,0.08309595676836642,0.03617328035455677
0,68,1,0,1,75.44244799788136,0.0809025601321808,0.03610767247437087
0,69,1,0,1,75.44244799788136,0.07875315567016612,0.03603090639927494
0,70,1,0,1,75.44244799788136,0.07664730274975726,0.035942612395704364
0,71,1,0,1,75.44244799788136,0.07458455158555798,0.03584249416728351
0,72,1,0,1,75.44244799788136,0.07256444370579963,0.03573032366985865
0,73,1,0,1,75.44244799788136,0.07058651241646496,0.03560593616389582
0,74,1,0,1,75.44244799788136,0.06865028326264222,0.03546922550851788
0,75,1,0,1,75.44244799788136,0.06675527448668914,0.03532013969727087
0,76,1,0,1,75.44244799788136,0.06490099748279904,0.035158676632503896
0,77,1,0,1,75.44244799788136,0.06308695724757235,0.03498488013284809
0,78,1,0,1,75.44244799788136,0.061312652826212455,0.034798836166542994
0,79,1,0,1,75.44244799788136,0.05957757775397832,0.03460066930215145
0,80,1,0,1,75.44244799788136,0.057881220492537834,0.03439053936742286
0,81,1,0,1,75.44244799788136,0.05622306486088326,0.03416863830661875
0,82,1,0,1,75.44244799788136,0.05460259046048161,0.033935187226427195
0,83,1,0,1,75.44244799788136,0.05301927309434956,0.03369043362060707
0,84,1,0,1,75.44244799788136,0.051472585179754955,0.03343464876366359
0,85,1,0,1,75.44244799788136,0.04996199615426301,0.03316812526412931
0,86,1,0,1,75.44244799788136,0.04848697287486005,0.032891174768372056
0,87,1,0,1,75.44244799788136,0.04704698000990159,0.03260412580625036
0,88,1,0,1,75.44244799788136,0.045641480423646706,0.0323073217703684
0,89,1,0,1,75.44244799788136,0.04426993555315652,0.03200111902112842
0,90,1,0,1,75.44244799788136,0.0429318057773473,0.03168588511022862
0,91,1,0,1,75.44244799788136,0.04162655077800546,0.03136199711570064
0,92,1,0,1,75.44244799788136,0.04035362989258532,0.03102984008201433
0,93,1,0,1,75.44244799788136,0.03911250245862528,0.030689805559194896
0,94,1,0,1,75.44244799788136,0.03790262814963244,0.03034229023529674
0,95,1,0,1,75.44244799788136,0.03672346730230031,0.02998769465695489
1,0,1,0,0,75.44244799788136,0.9379186931064232,0.029061363397162938
1,1,1,0,0,75.44244799788136,0.9361271278303904,0.029125188634819513
1,2,1,0,0,75.44244799788136,0.9342956076461715,0.029177190825248996
1,3,1,0,0,75.44244799788136,0.9324236341389153,0.029217572764796248
1,4,1,0,0,75.44244799788136,0.9305107150391243,0.02924660977778271
1,5,1,0,0,75.44244799788136,0.9285563646708049,0.02926465629870317
1,6,1,0,0,75.44244799788136,0.9265601044038275,0.02927215287512955
1,7,1,0,0,75.44244799788136,0.9245214631101106,0.029269633587503813
1,8,1,0,0,75.44244799788136,0.9224399776232268,0.029257733870637646
1,9,1,0,0,75.44244799788136,0.9203151932010167,0.02923719870687226
1,10,1,0,0,75.44244799788136,0.918146663990784,0.029208891141808545
1,11,1,0,0,75.44244799788136,0.915933953496635,0.029173801049572165
1,12,1,0,0,75.44244799788136,0.9136766350485073,0.02913305404501977
1,13,1,0,0,75.44244799788136,0.9113742922724309,0.02908792040448795
1,14,1,0,0,75.44244799788136,0.9090265195615455,0.029039823814187224
1,15,1,0,0,75.44244799788136,0.9066329225473895,0.028990349716034168
1,16,1,0,0,75.44244799788136,0.9041931185709706,0.028941252965002925
1,17,1,0,0,75.44244799788136,0.9017067371531123,0.028894464451143517
1,18,1,0,0,75.44244799788136,0.8991734204635644,0.028852096275488646
1,19,1,0,0,75.44244799788136,0.8965928237883585,0.028816445005741702
1,20,1,0,0,75.44244799788136,0.8939646159948798,0.02878999248012639
1,21,1,0,0,75.44244799788136,0.8912884799941206,0.028775403583133147
1,22,1,0,0,75.44244799788136,0.8885641131995736,0.028775520393981624
1,23,1,0,0,75.44244799788136,0.8857912279822169,0.028793352117816605
1,24,1,0,0,75.44244799788136,0.8829695521210423,0.02883206026210202
1,25,1,0,0,75.44244799788136,0.880098829248565,0.02889493862698065
1,26,1,0,0,75.44244799788136,0.8771788192907591,0.028985387846712073
1,27,1,0,0,75.44244799788136,0.8742092989008546,0.02910688445311197
1,28,1,0,0,75.44244799788136,0.8711900618864306,0.029262944727315342
1,29,1,0,0,75.44244799788136,0.8681209196292382,0.029457083949791123
1,30,1,0,0,75.44244799788136,0.8650017014971909,0.029692772026303348
1,31,1,0,0,75.44244799788136,0.8618322552479503,0.029973386825332352
1,32,1,0,0,75.44244799788136,0.8586124474235471,0.03030216686910041
1,33,1,0,0,75.44244799788136,0.8553421637354741,0.030682165232778107
1,34,1,0,0,75.44244799788136,0.8520213094396909,0.031116206587059256
1,35,1,0,0,75.44244799788136,0.848649809700985,0.03160684924350276
1,36,1,0,0,75.44244799788136,0.8452276099461399,0.032156353824590145
1,37,1,0,0,75.44244799788136,0.8417546762053633,0.032766659798483054
1,38,1,0,0,75.44244799788136,0.8382309954414384,0.03343937063021068
1,39,1,0,0,75.44244799788136,0.8346565758660673,0.034175747759988245
1,40,1,0,0,75.44244799788136,0.8310314472428824,0.034976713085323005
1,41,1,0,0,75.44244799788136,0.8273556611766142,0.035842859152367144
1,42,1,0,0,75.44244799788136,0.8236292913879114,0.03677446589679464
1,43,1,0,0,75.44244799788136,0.819852433973322,0.037771522540213896
1,44,1,0,0,75.44244799788136,0.8160252076499536,0.03883375314998088
1,45,1,0,0,75.44244799788136,0.8121477539843461,0.03996064439609646
1,46,1,0,0,75.44244799788136,0.8082202376051055,0.041151474164153844
1,47,1,0,0,75.44244799788136,0.8042428463988546,0.04240533987721617
1,48,1,0,0,75.44244799788136,0.800215791689081,0.04372118561055839
1,49,1,0,0,75.44244799788136,0.7961393083974733,0.04509782732354539
1,50,1,0,0,75.44244799788136,0.7920136551873538,0.04653397576086993
1,51,1,0,0,75.44244799788136,0.7878391145888366,0.048028256776338124
1,52,1,0,0,75.44244799788136,0.7836159931053546,0.049579228998440555
1,53,1,0,0,75.44244799788136,0.7793446213012225,0.051185398885657686
1,54,1,0,0,75.44244799788136,0.7750253538699194,0.05284523331239149
1,55,1,0,0,75.44244799788136,0.7706585696827968,0.05455716988768425
1,56,1,0,0,75.44244799788136,0.766244671817939,0.056319625243836435
1,57,1,0,0,75.44244799788136,0.7617840875689271,0.0581310015463446
1,58,1,0,0,75.44244799788136,0.7572772684332746,0.05998969147560426
1,59,1,0,0,75.44244799788136,0.7527246900803324,0.06189408191925406
1,60,1,0,0,75.44244799788136,0.7481268522984824,0.06384255659573097
1,61,1,0,0,75.44244799788136,0.7434842789214604,0.06583349780757647
1,62,1,0,0,75.44244799788136,0.7387975177336787,0.06786528749952152
1,63,1,0,0,75.44244799788136,0.7340671403544408,0.06993630777296236
1,64,1,0,0,75.44244799788136,0.7292937421009654,0.07204494098616152
1,65,1,0,0,75.44244799788136,0.7244779418301683,0.0741895695490033
1,66,1,0,0,75.44244799788136,0.7196203817591699,0.0763685755027219
1,67,1,0,0,75.44244799788136,0.7147217272645268,0.07858033995881401
1,68,1,0,0,75.44244799788136,0.7097826666602141,0.08082324245731021
1,69,1,0,0,75.44244799788136,0.7048039109544086,0.08309566029258193
1,70,1,0,0,75.44244799788136,0.6997861935851516,0.08539596784472642
1,71,1,0,0,75.44244799788136,0.6947302701349982,0.08772253594609529
1,72,1,0,0,75.44244799788136,0.6896369180247875,0.09007373130550894
1,73,1,0,0,75.44244799788136,0.6845069361866934,0.09244791600692648
1,74,1,0,0,75.44244799788136,0.679341144716745,0.09484344709463487
1,75,1,0,0,75.44244799788136,0.6741403845070336,0.097258676253214
1,76,1,0,0,75.44244799788136,0.6689055168578478,0.09969194958747767
1,77,1,0,0,75.44244799788136,0.6636374230700068,0.10214160750515813
1,78,1,0,0,75.44244799788136,0.6583370040176905,0.10460598470317967
1,79,1,0,0,75.44244799788136,0.6530051797020878,0.10708341025686623
1,80,1,0,0,75.44244799788136,0.6476428887862141,0.10957220781026714
1,81,1,0,0,75.44244799788136,0.6422510881112735,0.1120706958648985
1,82,1,0,0,75.44244799788136,0.636830752194966,0.11457718816353565
1,83,1,0,0,75.44244799788136,0.6313828727121665,0.11708999416520217
1,84,1,0,0,75.44244799788136,0.6259084579584281,0.11960741960715525
1,85,1,0,0,75.44244799788136,0.6204085322967798,0.12212776714942884
1,86,1,0,0,75.44244799788136,0.6148841355883236,0.12464933709734644
1,87,1,0,0,75.44244799788136,0.6093363226071448,0.12717042819732935
1,88,1,0,0,75.44244799788136,0.6037661624400863,0.1296893385012973
1,89,1,0,0,75.44244799788136,0.5981747378719461,0.13220436629496035
1,90,1,0,0,75.44244799788136,0.5925631447566857,0.1347138110853413
1,91,1,0,0,75.44244799788136,0.5869324913752566,0.13721597464292093
1,92,1,0,0,75.44244799788136,0.5812838977806669,0.13970916209387474
1,93,1,0,0,75.44244799788136,0.5756184951309331,0.1421916830579499
1,94,1,0,0,75.44244799788136,0.5699374250105775,0.14466185282762406
1,95,1,0,0,75.44244799788136,0.5642418387413479,0.14711799358428185
1,0,1,0,1,75.44244799788136,0.9604332604594267,0.019934825200945843
1,1,1,0,1,75.44244799788136,0.9591804660120951,0.020030924225994708
1,2,1,0,1,75.44244799788136,0.9578956786616809,0.02011877782442891
1,3,1,0,1,75.44244799788136,0.9565783577061342,0.020198443746874267
1,4,1,0,1,75.44244799788136,0.9552279625694052,0.02027003347674913
1,5,1,0,1,75.44244799788136,0.9538439531489709,0.020333718027918814
1,6,1,0,1,75.44244799788136,0.9524257901716837,0.02038973419044477
1,7,1,0,1,75.44244799788136,0.9509729355577751,0.02043839123568644
1,8,1,0,1,75.44244799788136,0.9494848527928251,0.0204800780838919
1,9,1,0,1,75.44244799788136,0.947961007307504,0.02051527092619991
1,10,1,0,1,75.44244799788136,0.9464008668648678,0.020544541277952782
1,11,1,0,1,75.44244799788136,0.9448039019549833,0.02056856442058445
1,12,1,0,1,75.44244799788136,0.943169586196635,0.020588128164252144
1,13,1,0,1,75.44244799788136,0.9414973967458593,0.020604141831975998
1,14,1,0,1,75.44244799788136,0.9397868147110304,0.020617645327591954
1,15,1,0,1,75.44244799788136,0.9380373255742132,0.020629818103788493
1,16,1,0,1,75.44244799788136,0.936248419618476,0.0206419877927886
1,17,1,0,1,75.44244799788136,0.9344195923608529,0.02065563820142979
1,18,1,0,1,75.44244799788136,0.9325503449906173,0.020672416306046753
1,19,1,0,1,75.44244799788136,0.930640184812527,0.020694137813578886
1,20,1,0,1,75.44244799788136,0.928688625694678,0.020722790788333268
1,21,1,0,1,75.44244799788136,0.9266951885205954,0.02076053678548549
1,22,1,0,1,75.44244799788136,0.9246594016451731,0.020809708891530863
1,23,1,0,1,75.44244799788136,0.9225808013540627,0.020872806059369975
1,24,1,0,1,75.44244799788136,0.9204589323261002,0.02095248315378869
1,25,1,0,1,75.44244799788136,0.9182933480983413,0.021051536204183423
1,26,1,0,1,75.44244799788136,0.9160836115332703,0.02117288250606503
1,27,1,0,1,75.44244799788136,0.9138292952877316,0.021319535427257164
1,28,1,0,1,75.44244799788136,0.9115299822831217,0.021494574057418527
1,29,1,0,1,75.44244799788136,0.9091852661763703,0.021701108178916084
1,30,1,0,1,75.44244799788136,0.9067947518312285,0.02194223940949733
1,31,1,0,1,75.44244799788136,0.9043580557893679,0.022221019737225945
1,32,1,0,1,75.44244799788136,0.9018748067407916,0.02254040899158499
1,33,1,0,1,75.44244799788136,0.8993446459930441,0.022903233024573505
1,34,1,0,1,75.44244799788136,0.89676722793870145,0.02331214447057141
1,35,1,0,1,75.44244799788136,0.894142220520612,0.023769587886650574
1,36,1,0,1,75.44244799788136,0.891469305694355,0.024277770840428817
1,37,1,0,1,75.44244799788136,0.8887481798873774,0.02483864213002842
1,38,1,0,1,75.44244799788136,0.8859785544542573,0.025453877832739547
1,39,1,0,1,75.44244799788136,0.8831601561275482,0.026124875343930216
1,40,1,0,1,75.44244799788136,0.8802927274636421,0.02685275504901232
1,41,1,0,1,75.44244799788136,0.8773760272830975,0.027638368825924995
1,42,1,0,1,75.44244799788136,0.8744098311048634,0.028482314245026442
1,43,1,0,1,75.44244799788136,0.8713939315738405,0.029384953138118328
1,44,1,0,1,75.44244799788136,0.8683281388812097,0.030346433148165965
1,45,1,0,1,75.44244799788136,0.8652122811769634,0.03136671092851307
1,46,1,0,1,75.44244799788136,0.8620462049740724,0.032445575806433785
1,47,1,0,1,75.44244799788136,0.8588297755437266,0.03358267292788631
1,48,1,0,1,75.44244799788136,0.8555628773010826,0.03477752512700173
1,49,1,0,1,75.44244799788136,0.8522454141809619,0.03602955298922354
1,50,1,0,1,75.44244799788136,0.8488773100029431,0.0373380927824301
1,51,1,0,1,75.44244799788136,0.8454585088252966,0.038702412104569726
1,52,1,0,1,75.44244799788136,0.8419889752872166,0.04012172323450919
1,53,1,0,1,75.44244799788136,0.838468694938812,0.04159519427501779
1,54,1,0,1,75.44244799788136,0.8348976745583238,0.04312195824639338
1,55,1,0,1,75.44244799788136,0.831275942456046,0.04470112033124817
1,56,1,0,1,75.44244799788136,0.827603548764438,0.04633176349109532
1,57,1,0,1,75.44244799788136,0.8238805657139205,0.048012952679133775
1,58,1,0,1,75.44244799788136,0.8201070878938665,0.049743737865914225
1,59,1,0,1,75.44244799788136,0.8162832324983023,0.05152315607944726
1,60,1,0,1,75.44244799788136,0.8124091395558539,0.05335023264196864
1,61,1,0,1,75.44244799788136,0.8084849721434814,0.05522398176437503
1,62,1,0,1,75.44244799788136,0.8045109165835612,0.05714340663795489
1,63,1,0,1,75.44244799788136,0.8004871826238943,0.05910749914256784
1,64,1,0,1,75.44244799788136,0.7964140036002265,0.06111523927153797
1,65,1,0,1,75.44244799788136,0.7922916365808937,0.06316559435657183
1,66,1,0,1,75.44244799788136,0.7881203624932157,0.0652575181611111
1,67,1,0,1,75.44244799788136,0.7839004862312822,0.06738994989765833
1,68,1,0,1,75.44244799788136,0.7796323367447959,0.06956181321365085
1,69,1,0,1,75.44244799788136,0.7753162671086582,0.07177201518123019
1,70,1,0,1,75.44244799788136,0.7709526545729959,0.07401944531857238
1,71,1,0,1,75.44244799788136,0.7665419005933607,0.07630297466410012
1,72,1,0,1,75.44244799788136,0.7620844308408465,0.07862145491971086
1,73,1,0,1,75.44244799788136,0.7575806951918941,0.08097371767493952
1,74,1,0,1,75.44244799788136,0.7530311676975783,0.08335857372057952
1,75,1,0,1,75.44244799788136,0.7484363465321935,0.0857748124575673
1,76,1,0,1,75.44244799788136,0.7437967539209804,0.08822120140477886
1,77,1,0,1,75.44244799788136,0.7391129360468593,0.090696485807685
1,78,1,0,1,75.44244799788136,0.7343854629360611,0.09319938834848353
1,79,1,0,1,75.44244799788136,0.7296149283225746,0.09572860895729593
1,80,1,0,1,75.44244799788136,0.724801949491352,0.09828282472322766
1,81,1,0,1,75.44244799788136,0.7199471671002423,0.10086068990349288
1,82,1,0,1,75.44244799788136,0.715051244980649,0.10346083602835736
1,83,1,0,1,75.44244799788136,0.710114869916934,0.1060818720993275
1,84,1,0,1,75.44244799788136,0.7051387514046196,0.10872238487777651
1,85,1,0,1,75.44244799788136,0.700123621387463,0.11138093926103812
1,86,1,0,1,75.44244799788136,0.6950702339735109,0.11405607874288816
1,87,1,0,1,75.44244799788136,0.6899793651302625,0.11674632595526878
1,88,1,0,1,75.44244799788136,0.6848518123591042,0.1194501832880733
1,89,1,0,1,75.44244799788136,0.6796883943491993,0.12216613358379612
1,90,1,0,1,75.44244799788136,0.6744899506110479,0.12489264090385477
1,91,1,0,1,75.44244799788136,0.6692573410899593,0.12762815136340333
1,92,1,0,1,75.44244799788136,0.6639914457597039,0.13037109403147804
1,93,1,0,1,75.44244799788136,0.6586931641966394,0.13311988189333873
1,94,1,0,1,75.44244799788136,0.6533634151346339,0.13587291287189765
1,95,1,0,1,75.44244799788136,0.6480031360011345,0.13862857090515268
0,0,0,1,0,75.44244799788136,0.2694824598844656,0.09570272436312147
0,1,0,1,0,75.44244799788136,0.2647199967655969,0.09354773536575027
