GDLIN,OBRAT,BLACK,HISPAN,LOANPRC,fit,se.fit,residual.scale,UL,LL,PredictedProb
0,32.35767478813559,1,0,2.105,-0.4297238532446423,0.6609831550612476,1,0.7038716670261019,0.15119605830170302,0.3941922747911128
0,32.35767478813559,1,0,3.093838383838384,-0.4462385588938659,0.6544136472131498,1,0.6977090440482027,0.15072970464177177,0.39025545365691494
0,32.35767478813559,1,0,4.082676767676768,-0.46275326454308946,0.6478580222044508,1,0.6914801924261268,0.15026106044430798,0.38633287656352155
0,32.35767478813559,1,0,5.071515151515152,-0.47926797019231304,0.6413167057720067,1,0.68518695495312,0.14979004471462323,0.3824249983030757
0,32.35767478813559,1,0,6.060353535353535,-0.4957826758415366,0.6347901402523551,1,0.6788312751944535,0.14931657355627698,0.37853226627244985
0,32.35767478813559,1,0,7.0491919191919195,-0.5122973814907602,0.6282787853434979,1,0.6724151964244673,0.14884056005210772,0.3746551202929316
0,32.35767478813559,1,0,8.038030303030304,-0.5288120871399837,0.6217831189052558,1,0.6659408602861387,0.14836191414023933,0.37079399243769323
0,32.35767478813559,1,0,9.026868686868687,-0.5453267927892074,0.6153036378001874,1,0.6594105051709547,0.14788054248488997,0.3669493068671492
0,32.35767478813559,1,0,10.015707070707071,-0.561841498438431,0.6088408587771446,1,0.6528264643181937,0.14739634834181436,0.3631214796722995
0,32.35767478813559,1,0,11.004545454545456,-0.5783562040876545,0.6023953193996346,1,0.6461911636341148,0.14690923141821316,0.3593109187261372
0,32.35767478813559,1,0,11.993383838383838,-0.5948709097368781,0.5959675790212375,1,0.6395071192329663,0.14641908772694898,0.3555180235431905
0,32.35767478813559,1,0,12.982222222222223,-0.6113856153861017,0.5895582198104207,1,0.6327769347031948,0.14592580943491656,0.3517431851472537
0,32.35767478813559,1,0,13.971060606060608,-0.6279003210353253,0.5831678478271755,1,0.6260032981037035,0.14542928470542577,0.34798678594734817
0,32.35767478813559,1,0,14.95989898989899,-0.6444150266845489,0.5767970941539817,1,0.6191889786964944,0.14492939753446735,0.34424919962194395
0,32.35767478813559,1,0,15.948737373737375,-0.6609297323337724,0.5704466160836831,1,0.6123368234235136,0.14442602758075213,0.3405307910114578
0,32.35767478813559,1,0,16.937575757575758,-0.677444437982996,0.5641170983669285,1,0.6054497531369775,0.14391904998943117,0.3368319160190316
0,32.35767478813559,1,0,17.926414141414142,-0.6939591436322197,0.5578092545218938,1,0.5985307585938957,0.143408335209434,0.3331529215195838
0,32.35767478813559,1,0,18.915252525252527,-0.7104738492814432,0.5515238282090531,1,0.591582896226896,0.14289374880438938,0.3294941452771122
0,32.35767478813559,1,0,19.90409090909091,-0.7269885549306667,0.5452615946738019,1,0.5846092837047907,0.14237515125713404,0.32585591587021695
0,32.35767478813559,1,0,20.892929292929292,-0.7435032605798904,0.5390233622597596,1,0.5776130952975936,0.1418523977678553,0.3222385526258009
0,32.35767478813559,1,0,21.881767676767677,-0.7600179662291139,0.5328099739955743,1,0.570597557061877,0.14132533804596867,0.3186423655608904
0,32.35767478813559,1,0,22.87060606060606,-0.7765326718783375,0.5266223092580331,1,0.5635659418634453,0.14079381609589064,0.31506765533251324
0,32.35767478813559,1,0,23.859444444444446,-0.793047377527561,0.5204612855142181,1,0.5565215642552936,0.14025766999693964,0.31151471319555685
0,32.35767478813559,1,0,24.84828282828283,-0.8095620831767847,0.5143278601453665,1,0.549467775229671,0.13971673167768042,0.30798382096851895
0,32.35767478813559,1,0,25.837121212121215,-0.8260767888260083,0.5082230323549504,1,0.5424079568638156,0.13917082668512448,0.304475251007058
0,32.35767478813559,1,0,26.825959595959596,-0.8425914944752317,0.5021478451633148,1,0.5353455168795191,0.13861977394930922,0.3009892661852346
0,32.35767478813559,1,0,27.81479797979798,-0.8591062001244554,0.49610338749096444,1,0.5282838831371304,0.13806338554390732,0.2975261198843306
0,32.35767478813559,1,0,28.803636363636365,-0.875620905773679,0.49009079633228153,1,0.5212264980849066,0.13750146644366362,0.29408605598912485
0,32.35767478813559,1,0,29.79247474747475,-0.8921356114229027,0.48411125902106406,1,0.5141768131847504,0.136933814279625,0.29066930889149095
0,32.35767478813559,1,0,30.781313131313134,-0.9086503170721262,0.47816601558879096,1,0.5071382833353419,0.13636021909331839,0.2872761035011808
0,32.35767478813559,1,0,31.770151515151515,-0.9251650227213497,0.4722563612159291,1,0.5001143613134735,0.13578046309124958,0.28390665526364683
0,32.35767478813559,1,0,32.758989898989896,-0.9416797283705732,0.4663836487758877,1,0.493108492254015,0.13519432040133958,0.28056117018474974
0,32.35767478813559,1,0,33.74782828282828,-0.9581944340197969,0.4605492914703715,1,0.4861241081883897,0.1346015568331922,0.2772398448621928
0,32.35767478813559,1,0,34.736666666666665,-0.9747091396690204,0.4547547655538773,1,0.4791646226607165,0.13400192964439675,0.27394286652351707
0,32.35767478813559,1,0,35.72550505050505,-0.991223845318244,0.44900161314388704,1,0.47223342543986796,0.13339518731541827,0.27067041307048667
0,32.35767478813559,1,0,36.714343434343434,-1.0077385509674675,0.4432914451119194,1,0.4653338773446293,0.13278106933601644,0.2674226531296881
0,32.35767478813559,1,0,37.70318181818182,-1.0242532566166913,0.4376259440489847,1,0.45846930519789947,0.13215930600656642,0.2641997461091634
0,32.35767478813559,1,0,38.6920202020202,-1.0407679622659147,0.43200686729711424,1,0.45164299692447585,0.13152961825813467,0.2610018422608925
0,32.35767478813559,1,0,39.68085858585858,-1.0572826679151381,0.42643605003648316,1,0.4448581968054006,0.13089171749568937,0.2578290827489353
0,32.35767478813559,1,0,40.669696969696965,-1.073797373564362,0.42091540841518227,1,0.43811810090014647,0.13024530546940705,0.25468159972304316
0,32.35767478813559,1,0,41.65853535353535,-1.0903120792135854,0.4154469427058906,1,0.43142585264606165,0.12959007417966822,0.2515595163975448
0,32.35767478813559,1,0,42.647373737373734,-1.106826784862809,0.4100327404705307,1,0.4247845386425254,0.1289257058220209,0.2484629471353089
0,32.35767478813559,1,0,43.63621212121212,-1.1233414905120327,0.4046749797104161,1,0.4181971846251662,0.12825187277913297,0.24539199753658508
0,32.35767478813559,1,0,44.6250505050505,-1.139856196161256,0.39937593197541094,1,0.41166675163329824,0.12756823766754283,0.24234676453252302
0,32.35767478813559,1,0,45.61388888888889,-1.15637090181048,0.39413796540117846,1,0.40519613237144914,0.12687445344785692,0.23932733648316626
0,32.35767478813559,1,0,46.60272727272727,-1.1728856074597034,0.3889635476386999,1,0.3987881477635011,0.12617016360792277,0.23633379327972046
0,32.35767478813559,1,0,47.591565656565656,-1.189400313108927,0.3838552486348675,1,0.3924455436955696,0.12545500242941357,0.2333662064508904
0,32.35767478813559,1,0,48.58040404040404,-1.2059150187581507,0.3788157432171199,1,0.38617098794132804,0.1247285953491913,0.23042463927308449
0,32.35767478813559,1,0,49.569242424242425,-1.222429724407374,0.3738478134287962,1,0.3799670672610786,0.12399055942774148,0.2275091468842829
0,32.35767478813559,1,0,50.5580808080808,-1.2389444300565977,0.36895435055518094,1,0.3738362846635051,0.12324050393787868,0.22461977640136732
0,32.35767478813559,1,0,51.54691919191919,-1.2554591357058213,0.36413835677314843,1,0.3677810568167608,0.1224780310877789,0.22175656704071092
0,32.35767478813559,1,0,52.53575757575757,-1.2719738413550448,0.35940294634998804,1,0.3618037115933906,0.12170273689315865,0.21891955024182805
0,32.35767478813559,1,0,53.524595959595956,-1.2884885470042684,0.35475134630950467,1,0.35590648573160977,0.12091421221406504,0.21610874979388578
0,32.35767478813559,1,0,54.51343434343434,-1.305003252653492,0.3501868964760247,1,0.3500915225937297,0.12011204397219526,0.21332418196488054
0,32.35767478813559,1,0,55.502272727272725,-1.3215179583027155,0.3457130487996716,1,0.3443608700010857,0.11929581656488733,0.2105658556332839
0,32.35767478813559,1,0,56.49111111111111,-1.3380326639519393,0.3413333658594898,1,0.33871647812377226,0.11846511349183461,0.20783377242196743
0,32.35767478813559,1,0,57.479949494949494,-1.3545473696011627,0.3370515184349756,1,0.3331601974029044,0.11761951921010902,0.20512792683421543
0,32.35767478813559,1,0,58.46878787878788,-1.3710620752503864,0.3328712820316995,1,0.3276937764830742,0.11675862123214138,0.202448306391639
0,32.35767478813559,1,0,59.45762626262626,-1.38757678089961,0.3287965322433951,1,0.3223188601332772,0.11588201247981965,0.19979489177380885
0,32.35767478813559,1,0,60.44646464646464,-1.4040914865488334,0.3248312388316229,1,0.3170369871359123,0.11498929390573134,0.19716765695942523
0,32.35767478813559,1,0,61.435303030303025,-1.4206061921980568,0.32097945840542796,1,0.31184958812561586,0.11408007738970628,0.1945665693688481
