GDLIN,OBRAT,BLACK,HISPAN,LOANPRC,fit,se.fit
0,32.35767478813559,1,0,2.105,0.3489629806636376,0.11762911563416587
0,32.35767478813559,1,0,3.093838383838384,0.34610024772575576,0.11617445866180336
0,32.35767478813559,1,0,4.082676767676768,0.3432462828721437,0.11472357287171395
0,32.35767478813559,1,0,5.071515151515152,0.340401230083312,0.11327674138436619
0,32.35767478813559,1,0,6.060353535353535,0.3375652318216207,0.11183424688591802
0,32.35767478813559,1,0,7.0491919191919195,0.33473842901044437,0.1103963716186525
0,32.35767478813559,1,0,8.038030303030304,0.3319209610137732,0.10896339737401306
0,32.35767478813559,1,0,9.026868686868687,0.3291129656162526,0.10753560548827176
0,32.35767478813559,1,0,10.015707070707071,0.3263145790036688,0.10611327684085665
0,32.35767478813559,1,0,11.004545454545456,0.3235259357438828,0.10469669185535833
0,32.35767478813559,1,0,11.993383838383838,0.3207471687682174,0.10328613050322376
0,32.35767478813559,1,0,12.982222222222223,0.31797840935330157,0.10188187231013811
0,32.35767478813559,1,0,13.971060606060608,0.31521978710337606,0.10048419636507983
0,32.35767478813559,1,0,14.95989898989899,0.312471429933063,0.09909338133202338
0,32.35767478813559,1,0,15.948737373737375,0.3097334640506042,0.0977097054642464
0,32.35767478813559,1,0,16.937575757575758,0.30700601394157084,0.09633344662118114
0,32.35767478813559,1,0,17.926414141414142,0.30428920235304724,0.0949648822877293
0,32.35767478813559,1,0,18.915252525252527,0.30158315027829274,0.0936042895959375
0,32.35767478813559,1,0,19.90409090909091,0.2988879769418835,0.09225194534890374
0,32.35767478813559,1,0,20.892929292929292,0.2962037997853365,0.09090812604675741
0,32.35767478813559,1,0,21.881767676767677,0.2935307344532201,0.0895731079145227
0,32.35767478813559,1,0,22.87060606060606,0.2908688947797505,0.08824716693163905
0,32.35767478813559,1,0,23.859444444444446,0.28821839277587846,0.08693057886287184
0,32.35767478813559,1,0,24.84828282828283,0.285579338616867,0.08562361929030177
0,32.35767478813559,1,0,25.837121212121215,0.2829518406303617,0.08432656364603158
0,32.35767478813559,1,0,26.825959595959596,0.2803360052849557,0.08303968724519244
0,32.35767478813559,1,0,27.81479797979798,0.27773193717924993,0.08176326531877241
0,32.35767478813559,1,0,28.803636363636365,0.2751397390314104,0.08049757304572057
0,32.35767478813559,1,0,29.79247474747475,0.27255951166922265,0.07924288558370665
0,32.35767478813559,1,0,30.781313131313134,0.2699913540206446,0.07799947809783442
0,32.35767478813559,1,0,31.770151515151515,0.26743536310485877,0.07676762578651733
0,32.35767478813559,1,0,32.758989898989896,0.26489163402382276,0.07554760390362839
0,32.35767478813559,1,0,33.74782828282828,0.26236025995431994,0.0743396877759295
0,32.35767478813559,1,0,34.736666666666665,0.2598413321405093,0.07314415281467221
