GDLIN,OBRAT,BLACK,HISPAN,LOANPRC,fit,se.fit,residual.scale,UL,LL,PredictedProb
0,0,1,0,75.44244799788136,-0.6428222483939255,0.4822281225809594,1,0.5750156399229244,0.16966696674936035,0.34460884522575524
0,1,1,0,75.44244799788136,-0.6740370419887151,0.47311453622445465,1,0.562980567382719,0.16779420063353775,0.3375934697781332
0,2,1,0,75.44244799788136,-0.7052518355835048,0.46409414011362055,1,0.5509160703252484,0.16591269675168474,0.3306488585462558
0,3,1,0,75.44244799788136,-0.7364666291782943,0.45517247468483535,1,0.5388394520112829,0.16402159580433012,0.32377727738265616
0,4,1,0,75.44244799788136,-0.7676814227730838,0.4463554602059096,1,0.5267682018753819,0.16211999532731108,0.3169808743597558
0,5,1,0,75.44244799788136,-0.7988962163678733,0.43764942170936055,1,0.5147199077380407,0.16020694899814786,0.31026167839064306
0,6,1,0,75.44244799788136,-0.8301110099626631,0.42906111465785635,1,0.5027121670908207,0.15828146632820508,0.3036215982149536
0,7,1,0,75.44244799788136,-0.8613258035574526,0.42059775109044834,1,0.49076249835929586,0.15634251284687847,0.2970624217424291
0,8,1,0,75.44244799788136,-0.8925405971522421,0.41226702591310815,1,0.4788882530195176,0.15438901090310175,0.2905858157451637
0,9,1,0,75.44244799788136,-0.9237553907470318,0.4040771428949331,1,0.4671065293932338,0.1524198412305284,0.284193325888113
0,10,1,0,75.44244799788136,-0.9549701843418213,0.3960368398104159,1,0.4554340888764175,0.15043384544553748,0.2778863770861252
0,11,1,0,75.44244799788136,-0.9861849779366109,0.38815541202707193,1,0.4438872752667081,0.14842982967122703,0.2716662741745799
0,12,1,0,75.44244799788136,-1.0173997715314003,0.38044273367589376,1,0.43248193775088534,0.14640656950496572,0.2655342028796812
0,13,1,0,75.44244799788136,-1.04861456512619,0.37290927536019286,1,0.4212333579969966,0.14436281657059452,0.2594912310735432
0,14,1,0,75.44244799788136,-1.0798293587209797,0.365566117158767,1,0.4101561816716688,0.14229730691722262,0.25353831029844737
0,15,1,0,75.44244799788136,-1.111044152315769,0.35842495546684067,1,0.3992643545766634,0.14020877154229036,0.24767627754401644
0,16,1,0,75.44244799788136,-1.1422589459105588,0.35149810200095266,1,0.3885710634759729,0.13809594932400773,0.24190585726055888
0,17,1,0,75.44244799788136,-1.1734737395053485,0.3447984730841099,1,0.3780886815725645,0.13595760264342532,0.23622766359146985
0,18,1,0,75.44244799788136,-1.2046885331001378,0.33833956714222957,1,0.367828718499825,0.1337925359544941,0.23064220280733552
0,19,1,0,75.44244799788136,-1.2359033266949275,0.332135428204889,1,0.3578017746248781,0.131599617516081,0.22514987592426747
0,20,1,0,75.44244799788136,-1.267118120289717,0.3262005931412369,1,0.34801749942737387,0.12937780442722016,0.21975098148898925
0,21,1,0,75.44244799788136,-1.2983329138845066,0.3205500204095153,1,0.33848455372577846,0.12712617100022172,0.21444571851329222
0,22,1,0,75.44244799788136,-1.3295477074792963,0.3151989982937488,1,0.3292105755800099,0.12484394036089881,0.20923418954068232
0,23,1,0,75.44244799788136,-1.3607625010740856,0.31016303098245085,1,0.3202021498084798,0.12253051897834254,0.20411640382832621
0,24,1,0,75.44244799788136,-1.3919772946688753,0.3054577014466241,1,0.31146478121948756,0.12018553359898325,0.19909228062777845
0,25,1,0,75.44244799788136,-1.4231920882636648,0.30109851092272977,1,0.3030028718665515,0.11780886979651498,0.19416165254842158
0,26,1,0,75.44244799788136,-1.4544068818584543,0.29710069590748456,1,0.2948197028831025,0.11540071106228536,0.18932426898806265
0,27,1,0,75.44244799788136,-1.485621675453244,0.29347902490558686,1,0.2869174217149049,0.11296157706886328,0.18457979961570514
0,28,1,0,75.44244799788136,-1.5168364690480336,0.2902475786847371,1,0.27929703582171844,0.11049235946905785,0.17992783789213534
0,29,1,0,75.44244799788136,-1.5480512626428231,0.2874195193913721,1,0.2719584141295972,0.10799435337640394,0.17536790461462895
0,30,1,0,75.44244799788136,-1.5792660562376128,0.2850068554333002,1,0.2649002976445023,0.10546928254744314,0.17089945147278118
0,31,1,0,75.44244799788136,-1.6104808498324021,0.283020210378667,1,0.2581203206499019,0.10291931628659629,0.1665218646031903
0,32,1,0,75.44244799788136,-1.6416956434271919,0.2814686050762818,1,0.25161504377568594,0.10034707624993273,0.1622344681314686
0,33,1,0,75.44244799788136,-1.6729104370219816,0.28035926260137534,1,0.24537999992607998,0.0977556316504116,0.158036527690816
0,34,1,0,75.44244799788136,-1.704125230616771,0.2796974453426096,1,0.23940975359230673,0.09514848186095382,0.15392725390715412
0,35,1,0,75.44244799788136,-1.7353400242115606,0.27948633250657057,1,0.23369797347603194,0.09252952604728956,0.14990580584158725
0,36,1,0,75.44244799788136,-1.7665548178063504,0.27972694454907393,1,0.22823751765908928,0.08990302019180971,0.1459712943817201
0,37,1,0,75.44244799788136,-1.7977696114011397,0.2804181186684343,1,0.22302052983854864,0.08727352262662212,0.14212278557411331
0,38,1,0,75.44244799788136,-1.8289844049959294,0.2815565367209996,1,0.2180385444782935,0.08464582990329983,0.13835930389090115
0,39,1,0,75.44244799788136,-1.8601991985907187,0.28313680401018027,1,0.21328259818162312,0.08202490541482223,0.13467983542431916
0,40,1,0,75.44244799788136,-1.8914139921855084,0.28515157464385665,1,0.20874334422348903,0.07941580359172358,0.13108333100359068
0,41,1,0,75.44244799788136,-1.9226287857802982,0.28759171681506884,1,0.20441116703272255,0.07682359268195142,0.12756870922930488
0,42,1,0,75.44244799788136,-1.9538435793750875,0.2904465096388708,1,0.2002762934931818,0.07425327908271598,0.12413485942107041
0,43,1,0,75.44244799788136,-1.9850583729698772,0.29370386218802547,1,0.19632889821962582,0.071709735940814,0.12078064447485698
0,44,1,0,75.44244799788136,-2.016273166564667,0.2973505451296815,1,0.19255920041798666,0.06919763831657393,0.11750490362703518
0,45,1,0,75.44244799788136,-2.0474879601594562,0.3013724258051339,1,0.1889575505046451,0.06672140667139606,0.11430645512268978
0,46,1,0,75.44244799788136,-2.078702753754246,0.3057546985810999,1,0.185514505274427,0.06428515985066287,0.11118409878631892
0,47,1,0,75.44244799788136,-2.1099175473490352,0.3104821036632605,1,0.18222089101520847,0.06189267814962693,0.10813661849353429
0,48,1,0,75.44244799788136,-2.141132340943825,0.3155391291233214,1,0.1790678545215572,0.05954737651647303,0.10516278454284678
0,49,1,0,75.44244799788136,-2.1723471345386147,0.32091019248793057,1,0.1760469024281372,0.05725228749678735,0.10226135592706329
0,50,1,0,75.44244799788136,-2.203561928133404,0.3265797997417681,1,0.17314992964790574,0.05501005317500701,0.09943108250422303
0,51,1,0,75.44244799788136,-2.2347767217281937,0.3325326809173831,1,0.17036923795610326,0.052822925125569416,0.09667070706837856
0,52,1,0,75.44244799788136,-2.265991515322983,0.3387539025292948,1,0.16769754591483554,0.050692771243429746,0.09397896732086905
0,53,1,0,75.44244799788136,-2.297206308917773,0.3452289579417519,1,0.165127991397924,0.04862108826730832,0.09135459774304447
0,54,1,0,75.44244799788136,-2.3284211025125625,0.35194383734662127,1,0.16265412796869,0.04660901882263228,0.0887963313716854
0,55,1,0,75.44244799788136,-2.359635896107352,0.3588850793958675,1,0.16026991630248982,0.044657371876782884,0.08630290147861377
0,56,1,0,75.44244799788136,-2.390850689702142,0.36603980671736697,1,0.1579697117482463,0.04276664560005349,0.08387304315622109
0,57,1,0,75.44244799788136,-2.4220654832969313,0.3733957475820965,1,0.15574824900380582,0.04093705174695395,0.08150549481083844
0,58,1,0,75.44244799788136,-2.4532802768917206,0.3809412459226411,1,0.15360062475079625,0.039168540802256756,0.07919899956604959
0,59,1,0,75.44244799788136,-2.4844950704865107,0.38866526176105787,1,0.1515222789649531,0.03746082726545846,0.07695230657820175
0,60,1,0,75.44244799788136,-2.5157098640813,0.39655736391660323,1,0.1495089754940965,0.03581341456979894,0.07476417226649747
0,61,1,0,75.44244799788136,-2.5469246576760893,0.40460771665302553,1,0.14755678238225514,0.03422561924362402,0.07263336146015945
0,62,1,0,75.44244799788136,-2.5781394512708786,0.4128070617078405,1,0.1456620523171716,0.032696594020510575,0.07055864846525225
0,63,1,0,75.44244799788136,-2.609354244865669,0.4211466969341476,1,0.1438214034904759,0.031225349689405716,0.06853881805381251
0,64,1,0,75.44244799788136,-2.640569038460458,0.42961845258696785,1,0.1420317010851291,0.029810775547255287,0.06657266637799604
0,65,1,0,75.44244799788136,-2.6717838320552474,0.4382146661054316,1,0.1402900395425496,0.02845165837504599,0.06465900181198667
0,66,1,0,75.44244799788136,-2.7029986256500376,0.4469281560816738,1,0.13859372571103482,0.02714669990507582,0.06279664572443718
0,67,1,0,75.44244799788136,-2.734213419244827,0.45575219596753597,1,0.13694026293634098,0.02589453278399238,0.06098443318422274
0,68,1,0,75.44244799788136,-2.765428212839616,0.46468048795047734,1,0.13532733612321288,0.024693735064137357,0.05922121360228482
0,69,1,0,75.44244799788136,-2.7966430064344063,0.47370713732912256,1,0.13375279777194324,0.023542843276393794,0.0575058513123338
0,70,1,0,75.44244799788136,-2.8278578000291956,0.4828266276348134,1,0.13221465497542934,0.02244036415232875,0.05583722609315421
0,71,1,0,75.44244799788136,-2.859072593623985,0.4920337966764655,1,0.1307110573485912,0.021384785073104165,0.054214233635226115
0,72,1,0,75.44244799788136,-2.890287387218775,0.5013238136299772,1,0.12924028585245584,0.020374583328386518,0.05263578595433856
0,73,1,0,75.44244799788136,-2.9215021808135644,0.51069215724852,1,0.12780074246885056,0.01940823427117278,0.05110081175482396
0,74,1,0,75.44244799788136,-2.9527169744083537,0.5201345952345278,1,0.1263909406778093,0.018484218454778545,0.04960825674499094
0,75,1,0,75.44244799788136,-2.983931768003143,0.5296471647865407,1,0.12500949668789263,0.01760102783679427,0.04815708390727697
0,76,1,0,75.44244799788136,-3.015146561597933,0.5392261543128748,1,0.12365512136918073,0.01675717113208482,0.04674627372557969
0,77,1,0,75.44244799788136,-3.0463613551927224,0.5488680862882078,1,0.12232661283934763,0.015951178393273216,0.045374824372161275
0,78,1,0,75.44244799788136,-3.0775761487875117,0.5585697012175855,1,0.1210228496546507,0.015181604892916537,0.044041751856451136
0,79,1,0,75.44244799788136,-3.108790942382302,0.5683279426642001,1,0.11974278455964209,0.014447034376989515,0.04274609013800259
0,80,1,0,75.44244799788136,-3.140005735977091,0.5781399432918797,1,0.11848543875173001,0.013746081754524167,0.041486891205785026
0,81,1,0,75.44244799788136,-3.1712205295718805,0.5880030118699642,1,0.11724989661925425,0.013077395283450062,0.0402632251259192
0,82,1,0,75.44244799788136,-3.2024353231666707,0.5979146211866349,1,0.11603530091437847,0.012439658307945845,0.03907418005988851
0,83,1,0,75.44244799788136,-3.23365011676146,0.6078723968164379,1,0.11484084832475723,0.011831590598020084,0.037918862255182685
0,84,1,0,75.44244799788136,-3.2648649103562493,0.6178741066883778,1,0.11366578541055611,0.011251949337642318,0.03679639601025373
0,85,1,0,75.44244799788136,-3.2960797039510394,0.6279176514022813,1,0.1125094048759415,0.010699529803578214,0.035705923615589455
0,86,1,0,75.44244799788136,-3.3272944975458287,0.6380010552429746,1,0.11137104214658457,0.010173165773164697,0.03464660527263299
0,87,1,0,75.44244799788136,-3.358509291140618,0.6481224578439921,1,0.11025007222702433,0.009671729695603754,0.03361761899220228
0,88,1,0,75.44244799788136,-3.389724084735408,0.6582801064549358,1,0.10914590681389917,0.009194132657959275,0.03261816047399035
0,89,1,0,75.44244799788136,-3.4209388783301975,0.6684723487691183,1,0.1080579916430749,0.008739324173905393,0.031647442968653516
0,90,1,0,75.44244799788136,-3.452153671924987,0.6786976262706966,1,0.10698580405057144,0.008306291820391274,0.03070469712392372
0,91,1,0,75.44244799788136,-3.483368465519777,0.6889544680630578,1,0.10592885072893003,0.00789406074474452,0.0297891708161117
0,92,1,0,75.44244799788136,-3.5145832591145663,0.6992414851427363,1,0.10488666566225896,0.007501693062321475,0.028900128968299008
0,93,1,0,75.44244799788136,-3.5457980527093556,0.7095573650855753,1,0.1038588082246675,0.007128287162613837,0.02803685335645037
0,94,1,0,75.44244799788136,-3.577012846304145,0.719900867114178,1,0.10284486142814608,0.006772976939724161,0.02719864240461396
0,95,1,0,75.44244799788136,-3.608227639898935,0.7302708175179274,1,0.10184443030718335,0.006434930961312061,0.026384810970313647
1,0,1,0,75.44244799788136,3.092219105665057,0.45089628452715896,1,0.9815845076267652,0.9010068663732693,0.9565706473533605
1,1,1,0,75.44244799788136,3.061004312070268,0.4413073907886983,1,0.9806584157789519,0.8998935020191066,0.9552552435551613
1,2,1,0,75.44244799788136,3.0297895184754777,0.43179806767869766,1,0.9796898191632505,0.8987548321673786,0.9539019183326298
1,3,1,0,75.44244799788136,2.9985747248806884,0.4223736895917897,1,0.9786772462288523,0.8975893807628152,0.9525096961036912
1,4,1,0,75.44244799788136,2.967359931285899,0.41304007116707453,1,0.9776192370002204,0.8963955404117161,0.9510775833917868
1,5,1,0,75.44244799788136,2.936145137691109,0.40380350598034515,1,0.9765143536740399,0.8951715588768396,0.9496045689575842
1,6,1,0,75.44244799788136,2.9049303440963197,0.39467080816337463,1,0.9753611927987669,0.8939155241588224,0.9480896239677229
