GDLIN,OBRAT,BLACK,HISPAN,LOANPRC,fit,se.fit
0,89,0,1,77.06418322515214,0.029558829046379236,0.023059997858662806
0,90,0,1,77.06418322515214,0.02843424139863893,0.022620516036768613
0,91,0,1,77.06418322515214,0.027345482843196538,0.022180800098662922
0,92,0,1,77.06418322515214,0.0262917165554511,0.021741173364505005
0,93,0,1,77.06418322515214,0.025272112701898018,0.021301958072679903
0,94,0,1,77.06418322515214,0.024285848922378152,0.020863474194190927
0,95,0,1,77.06418322515214,0.023332110788194835,0.020426038339225554
1,0,0,1,77.06418322515214,0.9608789791237179,0.02017447577227387
1,1,0,1,77.06418322515214,0.9594183214956511,0.020436475291929598
1,2,0,1,77.06418322515214,0.9579137038371193,0.020694784166717925
1,3,0,1,77.06418322515214,0.9563642511270996,0.020949486740522234
1,4,0,1,77.06418322515214,0.9547690885759568,0.021200719709142245
1,5,0,1,77.06418322515214,0.9531273424020558,0.021448676858428283
1,6,0,1,77.06418322515214,0.951438140630098,0.02169361395760993
1,7,0,1,77.06418322515214,0.9497006139106527,0.02193585377742906
1,8,0,1,77.06418322515214,0.9479138963602938,0.022175791193743532
1,9,0,1,77.06418322515214,0.9460771264217055,0.022413898326984108
1,10,0,1,77.06418322515214,0.9441894477430649,0.022650729656196654
1,11,0,1,77.06418322515214,0.9422500100759531,0.02288692703343487
1,12,0,1,77.06418322515214,0.940257970190998,0.023123224510115954
1,13,0,1,77.06418322515214,0.9382124928103952,0.023360452871869865
1,14,0,1,77.06418322515214,0.9361127515564023,0.023599543762798835
1,15,0,1,77.06418322515214,0.9339579299148457,0.023841533264497203
1,16,0,1,77.06418322515214,0.9317472222126337,0.02408756478043722
1,17,0,1,77.06418322515214,0.92947983460821,0.02433889106340385
1,18,0,1,77.06418322515214,0.9271549860938381,0.024596875213771026
1,19,0,1,77.06418322515214,0.9247719095085535,0.02486299047096819
1,20,0,1,77.06418322515214,0.9223298525605732,0.02513881862104209
1,21,0,1,77.06418322515214,0.9198280788579051,0.025426046851384148
1,22,0,1,77.06418322515214,0.9172658689458534,0.02572646290099976
1,23,0,1,77.06418322515214,0.914642521350072,0.026041948382415383
1,24,0,1,77.06418322515214,0.9119573536237751,0.02637447019027035
1,25,0,1,77.06418322515214,0.9092097033976742,0.026726069961943467
1,26,0,1,77.06418322515214,0.9063989294311693,0.02709885161644442
1,27,0,1,77.06418322515214,0.9035244126632889,0.02749496706739912
1,28,0,1,77.06418322515214,0.9005855572618348,0.027916600281273733
1,29,0,1,77.06418322515214,0.8975817916691591,0.028365949928895927
1,30,0,1,77.06418322515214,0.8945125696429688,0.02884521095184076
1,31,0,1,77.06418322515214,0.8913773712905256,0.02935655542981695
1,32,0,1,77.06418322515214,0.8881757040945868,0.029902113185296786
1,33,0,1,77.06418322515214,0.8849071039294096,0.030483952592370998
1,34,0,1,77.06418322515214,0.8815711360651223,0.031104062064527236
1,35,0,1,77.06418322515214,0.8781673961587502,0.03176433267887513
1,36,0,1,77.06418322515214,0.874695511230175,0.03246654235253925
1,37,0,1,77.06418322515214,0.8711551406212925,0.033212341922998996
1,38,0,1,77.06418322515214,0.8675459769366294,0.03400324340256317
1,39,0,1,77.06418322515214,0.8638677469636792,0.034840610583949785
1,40,0,1,77.06418322515214,0.860120212571218,0.03572565207596293
1,41,0,1,77.06418322515214,0.8563031715838623,0.03665941675246146
1,42,0,1,77.06418322515214,0.8524164586311451,0.03764279151046914
1,43,0,1,77.06418322515214,0.8484599459693932,0.038676501159399385
1,44,0,1,77.06418322515214,0.8444335442747077,0.03976111020632416
1,45,0,1,77.06418322515214,0.8403372034053683,0.04089702626359472
1,46,0,1,77.06418322515214,0.8361709131320052,0.042084504784826615
1,47,0,1,77.06418322515214,0.8319347038339091,0.04332365483178805
1,48,0,1,77.06418322515214,0.8276286471598839,0.044614445585555954
1,49,0,1,77.06418322515214,0.8232528566520738,0.04595671333730631
1,50,0,1,77.06418322515214,0.8188074883312455,0.047350168723964435
1,51,0,1,77.06418322515214,0.8142927412420395,0.04879440400846999
1,52,0,1,77.06418322515214,0.8097088579567553,0.050288900240794444
1,53,0,1,77.06418322515214,0.8050561250362827,0.05183303417177667
1,54,0,1,77.06418322515214,0.8003348734468474,0.05342608482558198
1,55,0,1,77.06418322515214,0.7955454789312918,0.05506723966695508
1,56,0,1,77.06418322515214,0.790688362333675,0.056755600325746454
1,57,0,1,77.06418322515214,0.7857639898760408,0.05849018786316799
1,58,0,1,77.06418322515214,0.7807728733862642,0.06026994758192275
1,59,0,1,77.06418322515214,0.7757155704759643,0.06209375339602043
1,60,0,1,77.06418322515214,0.7705926846675377,0.06396041178614555
1,61,0,1,77.06418322515214,0.7654048654694456,0.06586866537337259
1,62,0,1,77.06418322515214,0.76015280839897,0.06781719614832835
1,63,0,1,77.06418322515214,0.7548372549517273,0.06980462839508171
1,64,0,1,77.06418322515214,0.7494589925173208,0.07182953134954709
1,65,0,1,77.06418322515214,0.7440188542405949,0.07389042163142655
1,66,0,1,77.06418322515214,0.7385177188280397,0.07598576548703008
1,67,0,1,77.06418322515214,0.7329565102989946,0.07811398087799232
1,68,0,1,77.06418322515214,0.7273361976813794,0.08027343944817925
1,69,0,1,77.06418322515214,0.7216577946517853,0.08246246839813211
1,70,0,1,77.06418322515214,0.7159223591198478,0.08467935229336965
1,71,0,1,77.06418322515214,0.7101309927569206,0.08692233482986549
1,72,0,1,77.06418322515214,0.7042848404691693,0.08918962057710954
1,73,0,1,77.06418322515214,0.6983850898152985,0.09147937671640163
1,74,0,1,77.06418322515214,0.6924329703692275,0.09378973478944226
1,75,0,1,77.06418322515214,0.6864297530281249,0.09611879246989566
1,76,0,1,77.06418322515214,0.6803767492663166,0.09846461536841361
1,77,0,1,77.06418322515214,0.6742753103356744,0.10082523887961961
1,78,0,1,77.06418322515214,0.6681268264131973,0.10319867007775818
1,79,0,1,77.06418322515214,0.6619327256965886,0.10558288966610091
1,80,0,1,77.06418322515214,0.6556944734487354,0.10797585398376029
1,81,0,1,77.06418322515214,0.6494135709920894,0.11037549707227706
1,82,0,1,77.06418322515214,0.6430915546540401,0.11277973280320563
1,83,0,1,77.06418322515214,0.6367299946644727,0.1151864570669135
1,84,0,1,77.06418322515214,0.6303304940067854,0.11759355002191574
1,85,0,1,77.06418322515214,0.6238946872237349,0.11999887840328095
1,86,0,1,77.06418322515214,0.6174242391795661,0.12240029788795094
1,87,0,1,77.06418322515214,0.610920843779964,0.12479565551421035
1,88,0,1,77.06418322515214,0.6043862226514513,0.12718279215201078
1,89,0,1,77.06418322515214,0.5978221237819317,0.12955954502038944
1,90,0,1,77.06418322515214,0.5912303201241553,0.13192375024782016
1,91,0,1,77.06418322515214,0.5846126081639595,0.1342732454709856
1,92,0,1,77.06418322515214,0.5779708064551999,0.13660587246716
1,93,0,1,77.06418322515214,0.571306754123363,0.13891947981513622
1,94,0,1,77.06418322515214,0.5646223093399034,0.14121192557941603
1,95,0,1,77.06418322515214,0.5579193477694154,0.1434810800122034
0,0,0,0,77.06418322515214,0.5255310061260383,0.08720206886401566
0,1,0,0,77.06418322515214,0.5187583363606152,0.08548350245464895
0,2,0,0,77.06418322515214,0.511980247929606,0.08375276572302329
0,3,0,0,77.06418322515214,0.5051986972874545,0.08201239255410829
0,4,0,0,77.06418322515214,0.4984156438899827,0.08026499372349394
0,5,0,0,77.06418322515214,0.49163304849606376,0.07851325825524177
0,6,0,0,77.06418322515214,0.4848528714674118,0.07675995489222905
0,7,0,0,77.06418322515214,0.4780770710689459,0.07500793363975079
0,8,0,0,77.06418322515214,0.47130760177218417,0.07326012732506801
0,9,0,0,77.06418322515214,0.46454641256411644,0.07151955309292334
0,10,0,0,77.06418322515214,0.45779544526399496,0.06978931372897772
0,11,0,0,77.06418322515214,0.451056632850466,0.06807259866882805
0,12,0,0,77.06418322515214,0.44433189780144255,0.06637268450897224
0,13,0,0,77.06418322515214,0.43762315044909583,0.06469293478718524
0,14,0,0,77.06418322515214,0.4309322873523095,0.06303679874297458
0,15,0,0,77.06418322515214,0.42426118968890825,0.06140780870438004
0,16,0,0,77.06418322515214,0.41761172166993027,0.059809575676526436
0,17,0,0,77.06418322515214,0.41098572897817065,0.05824578263247689
0,18,0,0,77.06418322515214,0.40438503723317315,0.05672017493227698
0,19,0,0,77.06418322515214,0.39781145048479516,0.055236547228152286
0,20,0,0,77.06418322515214,0.3912667497374145,0.05379872616197444
0,21,0,0,77.06418322515214,0.3847526915067837,0.05241054813791153
0,22,0,0,77.06418322515214,0.37827100641147593,0.05107583147446004
0,23,0,0,77.06418322515214,0.37182339780079454,0.04979834232436983
0,24,0,0,77.06418322515214,0.3654115404209496,0.048581753918155474
0,25,0,0,77.06418322515214,0.3590370791212281,0.04742959895538618
